event,action,req_bytes,aligned_in_use,bytes_from_os,utilization,free_payload,overhead_est
3274,alloc,166,6691600,7569408,0.884032,718160,159648
3275,alloc,1777,6693380,7569408,0.884267,716348,159680
3276,alloc,3472,6696852,7573504,0.884248,716908,159744
3277,alloc,3610,6700464,7577600,0.884246,717328,159808
3278,alloc,1029,6701496,7577600,0.884382,716264,159840
3279,alloc,1463,6702960,7577600,0.884576,714768,159872
3280,alloc,630,6703592,7577600,0.884659,714104,159904
3281,alloc,2307,6705900,7581696,0.884485,715828,159968
3282,alloc,3789,6709692,7585792,0.884508,716068,160032
3283,alloc,4067,6713760,7593984,0.884089,720128,160096
3284,alloc,3276,6717036,7593984,0.884521,716820,160128
3285,alloc,260,6717296,7593984,0.884555,716528,160160
3286,alloc,914,6718212,7593984,0.884676,715580,160192
3287,alloc,329,6718544,7593984,0.884719,715216,160224
3288,alloc,2555,6721100,7598080,0.884579,716692,160288
3289,alloc,1072,6722172,7598080,0.884720,715588,160320
3290,alloc,1358,6723532,7602176,0.884422,718260,160384
3291,alloc,1392,6724924,7602176,0.884605,716836,160416
3292,alloc,3846,6728772,7606272,0.884635,717020,160480
3293,alloc,3030,6731804,7610368,0.884557,718020,160544
3294,alloc,1033,6732840,7610368,0.884693,716952,160576
3295,alloc,3528,6736368,7614464,0.884681,717456,160640
3296,alloc,1117,6737488,7614464,0.884828,716336,160640
3297,alloc,1300,6738812,7614464,0.885001,715012,160640
3298,alloc,2399,6741212,7618560,0.884841,716644,160704
3299,alloc,3623,6744836,7622656,0.884841,717052,160768
3300,alloc,1843,6746680,7626752,0.884607,719240,160832
3301,alloc,2391,6749072,7630848,0.884446,720880,160896
3302,alloc,2072,6751144,7630848,0.884717,718776,160928
3303,alloc,537,6751684,7630848,0.884788,718204,160960
3304,alloc,2174,6753860,7634944,0.884598,720060,161024
3305,alloc,2788,6756648,7639040,0.884489,721304,161088
3306,alloc,2200,6758848,7643136,0.884303,723136,161152
3307,alloc,2841,6761692,7647232,0.884201,724324,161216
3308,alloc,312,6762004,7647232,0.884242,723980,161248
3309,alloc,2527,6764532,7651328,0.884099,725484,161312
3310,alloc,1704,6766236,7651328,0.884322,723748,161344
3311,alloc,920,6767156,7651328,0.884442,722796,161376
3312,alloc,12,6767168,7651328,0.884444,722752,161408
3313,alloc,1432,6768600,7651328,0.884631,721288,161440
3314,alloc,2396,6770996,7655424,0.884470,722924,161504
3315,alloc,1172,6772168,7655424,0.884624,721720,161536
3316,alloc,1261,6773432,7655424,0.884789,720424,161568
3317,alloc,2423,6775856,7659520,0.884632,722032,161632
3318,alloc,3135,6778992,7663616,0.884568,722928,161696
3319,alloc,4007,6783000,7667712,0.884619,722952,161760
3320,alloc,876,6783896,7667712,0.884735,722056,161760
3321,alloc,1811,6785708,7671808,0.884499,724276,161824
3322,alloc,2921,6788632,7675904,0.884408,725384,161888
3323,alloc,2281,6790916,7680000,0.884234,727132,161952
3324,alloc,1521,6792440,7680000,0.884432,725576,161984
3325,alloc,3645,6796088,7684096,0.884436,725960,162048
3326,alloc,521,6796612,7684096,0.884504,725404,162080
3327,alloc,3886,6800500,7688192,0.884538,725548,162144
3328,alloc,1630,6802132,7688192,0.884751,723884,162176
3329,alloc,109,6802276,7688192,0.884769,723740,162176
3330,alloc,1335,6803612,7688192,0.884943,722372,162208
3331,alloc,1112,6804724,7688192,0.885088,721228,162240
3332,alloc,1317,6806060,7688192,0.885261,719892,162240
3333,alloc,2080,6808140,7692288,0.885060,721844,162304
3334,alloc,3955,6812096,7696384,0.885103,721920,162368
3335,alloc,3213,6815312,7700480,0.885050,722736,162432
3336,alloc,1932,6817264,7700480,0.885304,720784,162432
3337,alloc,1703,6818968,7704576,0.885054,723112,162496
3338,alloc,1656,6820624,7704576,0.885269,721424,162528
3339,alloc,1710,6822336,7708672,0.885021,723744,162592
3340,alloc,1971,6824308,7708672,0.885277,721740,162624
3341,alloc,586,6824896,7708672,0.885353,721120,162656
3342,alloc,3677,6828576,7712768,0.885360,721472,162720
3343,alloc,1995,6830572,7716864,0.885149,723508,162784
3344,alloc,2613,6833188,7720960,0.885018,724924,162848
3345,alloc,2818,6836008,7725056,0.884914,726136,162912
3346,alloc,3708,6839716,7729152,0.884925,726460,162976
3347,alloc,2662,6842380,7733248,0.884800,727828,163040
3348,alloc,2582,6844964,7737344,0.884666,729276,163104
3349,alloc,1602,6846568,7737344,0.884873,727640,163136
3350,alloc,1700,6848268,7741440,0.884625,729972,163200
3351,alloc,1776,6850044,7741440,0.884854,728164,163232
3352,alloc,375,6850420,7741440,0.884903,727756,163264
3353,alloc,3444,6853864,7745536,0.884879,728344,163328
3354,alloc,656,6854520,7745536,0.884964,727656,163360
3355,alloc,2857,6857380,7749632,0.884865,728828,163424
3356,alloc,746,6858128,7749632,0.884962,728048,163456
3357,alloc,735,6858888,7749632,0.885060,727288,163456
3358,alloc,3259,6862148,7753728,0.885013,728060,163520
3359,alloc,915,6863064,7753728,0.885131,727112,163552
3360,alloc,1365,6864432,7753728,0.885307,725712,163584
3361,alloc,2433,6866868,7757824,0.885154,727308,163648
3362,alloc,857,6867728,7757824,0.885265,726416,163680
3363,alloc,3416,6871144,7761920,0.885238,727032,163744
3364,alloc,3853,6875000,7766016,0.885267,727208,163808
3365,alloc,3673,6878676,7770112,0.885274,727564,163872
3366,alloc,20,6878696,7770112,0.885276,727512,163904
3367,alloc,857,6879556,7770112,0.885387,726620,163936
3368,alloc,1658,6881216,7774208,0.885134,728992,164000
3369,alloc,3493,6884712,7778304,0.885117,729528,164064
3370,alloc,3605,6888320,7782400,0.885115,729952,164128
3371,alloc,527,6888856,7782400,0.885184,729416,164128
3372,alloc,1806,6890664,7782400,0.885416,727576,164160
3373,alloc,2027,6892692,7786496,0.885211,729580,164224
3374,alloc,985,6893680,7786496,0.885338,728560,164256
3375,alloc,847,6894528,7786496,0.885447,727680,164288
3376,alloc,2072,6896600,7790592,0.885247,729640,164352
3377,alloc,1776,6898376,7790592,0.885475,727832,164384
3378,alloc,1978,6900356,7794688,0.885264,729884,164448
3379,alloc,2882,6903240,7798784,0.885169,731032,164512
3380,alloc,646,6903888,7798784,0.885252,730352,164544
3381,alloc,1291,6905180,7798784,0.885418,729028,164576
3382,alloc,532,6905712,7798784,0.885486,728464,164608
3383,alloc,4069,6909784,7806976,0.885078,732520,164672
3384,alloc,1631,6911416,7806976,0.885287,730856,164704
3385,alloc,1982,6913400,7806976,0.885541,728840,164736
3386,alloc,815,6914216,7806976,0.885646,728024,164736
3387,alloc,1651,6915868,7811072,0.885393,730404,164800
3388,alloc,2680,6918548,7815168,0.885272,731756,164864
3389,alloc,847,6919396,7815168,0.885380,730876,164896
3390,alloc,328,6919724,7815168,0.885422,730516,164928
3391,alloc,3845,6923572,7819264,0.885451,730700,164992
3392,alloc,1518,6925092,7819264,0.885645,729148,165024
3393,alloc,1778,6926872,7823360,0.885409,731400,165088
3394,alloc,2287,6929160,7827456,0.885238,733144,165152
3395,alloc,2703,6931864,7831552,0.885120,734472,165216
3396,alloc,789,6932656,7831552,0.885221,733648,165248
3397,alloc,2417,6935076,7835648,0.885067,735260,165312
3398,alloc,2181,6937260,7835648,0.885346,733044,165344
3399,alloc,1397,6938660,7835648,0.885525,731612,165376
3400,alloc,1378,6940040,7835648,0.885701,730200,165408
3401,alloc,3532,6943572,7839744,0.885689,730700,165472
3402,alloc,3498,6947072,7843840,0.885672,731232,165536
3403,alloc,97,6947172,7843840,0.885685,731100,165568
3404,alloc,3828,6951000,7847936,0.885711,731304,165632
3405,alloc,1805,6952808,7852032,0.885479,733528,165696
3406,alloc,2553,6955364,7856128,0.885342,735004,165760
3407,alloc,124,6955488,7856128,0.885358,734848,165792
3408,alloc,3344,6958832,7860224,0.885322,735536,165856
3409,alloc,77,6958912,7860224,0.885333,735424,165888
3410,alloc,2452,6961364,7864320,0.885183,737004,165952
3411,alloc,2658,6964024,7868416,0.885060,738376,166016
3412,alloc,3248,6967272,7872512,0.885013,739160,166080
3413,alloc,855,6968128,7872512,0.885121,738272,166112
3414,alloc,3348,6971476,7876608,0.885086,738956,166176
3415,alloc,804,6972280,7876608,0.885188,738120,166208
3416,alloc,1510,6973792,7876608,0.885380,736576,166240
3417,alloc,3469,6977264,7880704,0.885360,737136,166304
3418,alloc,1276,6978540,7880704,0.885522,735828,166336
3419,alloc,3719,6982260,7884800,0.885534,736140,166400
3420,alloc,1517,6983780,7888896,0.885267,738652,166464
3421,alloc,645,6984428,7888896,0.885349,737972,166496
3422,alloc,19,6984448,7888896,0.885352,737920,166528
3423,alloc,4096,6988544,7897088,0.884952,741952,166592
3424,alloc,1383,6989928,7897088,0.885127,740536,166624
3425,alloc,577,6990508,7897088,0.885201,739924,166656
3426,alloc,2821,6993332,7901184,0.885099,741132,166720
3427,alloc,1094,6994428,7901184,0.885238,740004,166752
3428,alloc,3917,6998348,7905280,0.885275,740116,166816
3429,alloc,1157,6999508,7905280,0.885422,738924,166848
3430,alloc,2243,7001752,7909376,0.885247,740712,166912
3431,alloc,1739,7003492,7909376,0.885467,738940,166944
3432,alloc,637,7004132,7909376,0.885548,738268,166976
3433,alloc,4067,7008200,7917568,0.885146,742328,167040
3434,alloc,1198,7009400,7917568,0.885297,741096,167072
3435,alloc,2072,7011472,7917568,0.885559,738992,167104
3436,alloc,1029,7012504,7917568,0.885689,737928,167136
3437,alloc,2268,7014772,7921664,0.885517,739692,167200
3438,alloc,1669,7016444,7921664,0.885729,737988,167232
3439,alloc,886,7017332,7921664,0.885841,737068,167264
3440,alloc,1205,7018540,7921664,0.885993,735828,167296
3441,alloc,327,7018868,7921664,0.886035,735468,167328
3442,alloc,1108,7019976,7921664,0.886174,734328,167360
3443,alloc,3322,7023300,7925760,0.886136,735036,167424
3444,alloc,644,7023944,7925760,0.886217,734360,167456
3445,alloc,497,7024444,7925760,0.886280,733828,167488
3446,alloc,2855,7027300,7929856,0.886183,735004,167552
3447,alloc,3496,7030796,7933952,0.886166,735540,167616
3448,alloc,1593,7032392,7938048,0.885909,737976,167680
3449,alloc,2849,7035244,7942144,0.885812,739156,167744
3450,alloc,2432,7037680,7942144,0.886118,736720,167744
3451,alloc,1376,7039056,7946240,0.885835,739376,167808
3452,alloc,3599,7042656,7950336,0.885831,739808,167872
3453,alloc,1601,7044260,7950336,0.886033,738172,167904
3454,alloc,2919,7047180,7954432,0.885944,739284,167968
3455,alloc,2180,7049360,7958528,0.885762,741136,168032
3456,alloc,3369,7052732,7962624,0.885730,741796,168096
3457,alloc,1818,7054584,7962624,0.885962,739944,168096
3458,alloc,3479,7058064,7966720,0.885944,740496,168160
3459,alloc,2429,7060496,7970816,0.885793,742096,168224
3460,alloc,506,7061004,7970816,0.885857,741556,168256
3461,alloc,1676,7062680,7974912,0.885612,743912,168320
3462,alloc,96,7062776,7974912,0.885624,743784,168352
3463,alloc,3910,7066688,7979008,0.885660,743904,168416
3464,alloc,3186,7069876,7983104,0.885605,744748,168480
3465,alloc,3156,7073032,7987200,0.885546,745624,168544
3466,alloc,3853,7076888,7991296,0.885575,745800,168608
3467,alloc,3855,7080744,7995392,0.885603,745976,168672
3468,alloc,532,7081276,7995392,0.885670,745412,168704
3469,alloc,24,7081300,7995392,0.885673,745356,168736
3470,alloc,1975,7083276,7995392,0.885920,743348,168768
3471,alloc,1722,7085000,7999488,0.885682,745656,168832
3472,alloc,983,7085984,7999488,0.885805,744640,168864
3473,alloc,1011,7086996,7999488,0.885931,743596,168896
3474,alloc,3090,7090088,8003584,0.885864,744536,168960
3475,alloc,1858,7091948,8007680,0.885643,746708,169024
3476,alloc,230,7092180,8007680,0.885672,746444,169056
3477,alloc,1913,7094096,8011776,0.885459,748560,169120
3478,alloc,1469,7095568,8011776,0.885642,747056,169152
3479,alloc,553,7096124,8011776,0.885712,746468,169184
3480,alloc,2825,7098952,8015872,0.885612,747672,169248
3481,alloc,2226,7101180,8019968,0.885437,749476,169312
3482,alloc,269,7101452,8019968,0.885471,749172,169344
3483,alloc,62,7101516,8019968,0.885479,749076,169376
3484,alloc,1070,7102588,8019968,0.885613,747972,169408
3485,alloc,3909,7106500,8024064,0.885648,748092,169472
3486,alloc,2580,7109080,8028160,0.885518,749544,169536
3487,alloc,3658,7112740,8032256,0.885522,749916,169600
3488,alloc,3861,7116604,8036352,0.885552,750084,169664
3489,alloc,2895,7119500,8040448,0.885461,751220,169728
3490,alloc,2438,7121940,8044544,0.885313,752812,169792
3491,alloc,991,7122932,8044544,0.885436,751788,169824
3492,alloc,1768,7124700,8044544,0.885656,749988,169856
3493,alloc,3255,7127956,8048640,0.885610,750764,169920
3494,alloc,969,7128928,8048640,0.885731,749760,169952
3495,alloc,2278,7131208,8052736,0.885563,751512,170016
3496,alloc,3401,7134612,8056832,0.885536,752140,170080
3497,alloc,3985,7138600,8060928,0.885580,752184,170144
3498,alloc,1837,7140440,8065024,0.885359,754376,170208
3499,alloc,1412,7141852,8065024,0.885534,752932,170240
3500,alloc,1808,7143660,8069120,0.885308,755156,170304
3501,alloc,3968,7147628,8073216,0.885351,755220,170368
3502,alloc,3675,7151304,8077312,0.885357,755576,170432
3503,alloc,1913,7153220,8077312,0.885594,753628,170464
3504,alloc,454,7153676,8077312,0.885651,753140,170496
3505,alloc,586,7154264,8077312,0.885723,752520,170528
3506,alloc,477,7154744,8077312,0.885783,752008,170560
3507,alloc,1315,7156060,8077312,0.885946,750660,170592
3508,alloc,438,7156500,8077312,0.886000,750188,170624
3509,alloc,1719,7158220,8081408,0.885764,752500,170688
3510,alloc,3356,7161576,8085504,0.885730,753176,170752
3511,alloc,2687,7164264,8089600,0.885614,754520,170816
3512,alloc,1080,7165344,8089600,0.885748,753408,170848
3513,alloc,3670,7169016,8093696,0.885753,753768,170912
3514,alloc,3024,7172040,8097792,0.885678,754776,170976
3515,alloc,1472,7173512,8097792,0.885860,753272,171008
3516,alloc,1633,7175148,8101888,0.885614,755668,171072
3517,alloc,1709,7176860,8101888,0.885826,753924,171104
3518,alloc,3180,7180040,8105984,0.885770,754776,171168
3519,alloc,2134,7182176,8110080,0.885586,756672,171232
3520,alloc,3035,7185212,8114176,0.885513,757668,171296
3521,alloc,3293,7188508,8118272,0.885473,758404,171360
3522,alloc,1927,7190436,8122368,0.885264,760508,171424
3523,alloc,3206,7193644,8126464,0.885212,761332,171488
3524,alloc,508,7194152,8126464,0.885275,760792,171520
3525,alloc,1329,7195484,8126464,0.885438,759428,171552
3526,alloc,2769,7198256,8130560,0.885333,760688,171616
3527,alloc,3969,7202228,8134656,0.885376,760748,171680
3528,alloc,1752,7203980,8134656,0.885591,758964,171712
3529,alloc,1451,7205432,8138752,0.885324,761544,171776
3530,alloc,2277,7207712,8138752,0.885604,759232,171808
3531,alloc,3278,7210992,8142848,0.885561,759984,171872
3532,alloc,2946,7213940,8146944,0.885478,761068,171936
3533,alloc,40,7213980,8146944,0.885483,760996,171968
3534,alloc,270,7214252,8146944,0.885516,760692,172000
3535,alloc,705,7214960,8146944,0.885603,759984,172000
3536,alloc,1442,7216404,8151040,0.885335,762572,172064
3537,alloc,1392,7217796,8151040,0.885506,761148,172096
3538,alloc,2637,7220436,8155136,0.885385,762540,172160
3539,alloc,258,7220696,8155136,0.885417,762248,172192
3540,alloc,1225,7221956,8155136,0.885571,760988,172192
3541,alloc,3286,7225244,8159232,0.885530,761732,172256
3542,alloc,3890,7229136,8163328,0.885562,761872,172320
3543,alloc,1086,7230236,8163328,0.885697,760772,172320
3544,alloc,3062,7233300,8167424,0.885628,761740,172384
3545,alloc,1620,7234920,8171520,0.885382,764152,172448
3546,alloc,2892,7237812,8175616,0.885293,765292,172512
3547,alloc,2077,7239892,8175616,0.885547,763180,172544
3548,alloc,988,7240880,8175616,0.885668,762160,172576
3549,alloc,3835,7244716,8179712,0.885693,762356,172640
3550,alloc,246,7244964,8179712,0.885724,762076,172672
3551,alloc,1492,7246456,8183808,0.885463,764616,172736
3552,alloc,339,7246796,8183808,0.885504,764244,172768
3553,alloc,185,7246984,8183808,0.885527,764024,172800
3554,alloc,3907,7250892,8187904,0.885561,764148,172864
3555,alloc,1386,7252280,8187904,0.885731,762728,172896
3556,alloc,2059,7254340,8192000,0.885540,764700,172960
3557,alloc,217,7254560,8192000,0.885566,764448,172992
3558,alloc,321,7254884,8192000,0.885606,764092,173024
3559,alloc,1225,7256112,8192000,0.885756,762832,173056
3560,alloc,413,7256528,8192000,0.885807,762384,173088
3561,alloc,3182,7259712,8196096,0.885752,763232,173152
3562,alloc,506,7260220,8196096,0.885814,762692,173184
3563,alloc,2344,7262564,8200192,0.885658,764380,173248
3564,alloc,1146,7263712,8200192,0.885798,763200,173280
3565,alloc,3679,7267392,8204288,0.885804,763552,173344
3566,alloc,716,7268108,8204288,0.885891,762804,173376
3567,alloc,2085,7270196,8208384,0.885704,764748,173440
3568,alloc,2981,7273180,8212480,0.885625,765796,173504
3569,alloc,3362,7276544,8216576,0.885593,766464,173568
3570,alloc,125,7276672,8216576,0.885609,766304,173600
3571,alloc,1974,7278648,8220672,0.885408,768360,173664
3572,alloc,1012,7279660,8220672,0.885531,767316,173696
3573,alloc,224,7279884,8220672,0.885558,767060,173728
3574,alloc,13,7279900,8220672,0.885560,767012,173760
3575,alloc,2908,7282808,8224768,0.885473,768136,173824
3576,alloc,165,7282976,8224768,0.885493,767936,173856
3577,alloc,2469,7285448,8228864,0.885353,769496,173920
3578,alloc,2927,7288376,8232960,0.885268,770600,173984
3579,alloc,1623,7290000,8232960,0.885465,768944,174016
3580,alloc,1708,7291708,8237056,0.885232,771268,174080
3581,alloc,2972,7294680,8241152,0.885153,772328,174144
3582,alloc,3961,7298644,8245248,0.885194,772396,174208
3583,alloc,2750,7301396,8249344,0.885088,773676,174272
3584,alloc,3925,7305324,8253440,0.885125,773780,174336
3585,alloc,737,7306064,8253440,0.885214,773008,174368
3586,alloc,3763,7309828,8257536,0.885231,773276,174432
3587,alloc,2304,7312152,8257536,0.885513,770952,174432
3588,alloc,749,7312904,8257536,0.885604,770168,174464
3589,alloc,1612,7314516,8261632,0.885360,772588,174528
3590,alloc,339,7314856,8261632,0.885401,772216,174560
3591,alloc,883,7315740,8261632,0.885508,771300,174592
3592,alloc,3214,7318956,8265728,0.885458,772116,174656
3593,alloc,187,7319144,8265728,0.885481,771896,174688
3594,alloc,2636,7321780,8269824,0.885361,773292,174752
3595,alloc,671,7322452,8269824,0.885442,772588,174784
3596,alloc,2569,7325024,8273920,0.885315,774048,174848
3597,alloc,4058,7329088,8278016,0.885368,774048,174880
3598,alloc,1560,7330648,8278016,0.885556,772488,174880
3599,alloc,1450,7332108,8278016,0.885733,771028,174880
3600,alloc,1988,7334096,8282112,0.885535,773072,174944
3601,alloc,2886,7336984,8286208,0.885445,774216,175008
3602,alloc,1347,7338332,8286208,0.885608,772836,175040
3603,alloc,3811,7342144,8290304,0.885630,773056,175104
3604,alloc,3352,7345496,8294400,0.885597,773736,175168
3605,alloc,1983,7347480,8298496,0.885399,775784,175232
3606,alloc,3886,7351368,8302592,0.885430,775928,175296
3607,alloc,1640,7353008,8302592,0.885628,774256,175328
3608,alloc,675,7353688,8302592,0.885710,773576,175328
3609,alloc,2376,7356064,8306688,0.885559,775232,175392
3610,alloc,1028,7357092,8306688,0.885683,774172,175424
3611,alloc,3336,7360428,8310784,0.885648,774868,175488
3612,alloc,1639,7362068,8314880,0.885409,777260,175552
3613,alloc,219,7362288,8314880,0.885435,777008,175584
3614,alloc,2489,7364780,8318976,0.885299,778548,175648
3615,alloc,901,7365684,8318976,0.885408,777612,175680
3616,alloc,1871,7367556,8318976,0.885633,775708,175712
3617,alloc,1944,7369500,8323072,0.885430,777796,175776
3618,alloc,295,7369796,8323072,0.885466,777468,175808
3619,alloc,3340,7373136,8327168,0.885431,778160,175872
3620,alloc,2512,7375648,8331264,0.885298,779680,175936
3621,alloc,1948,7377596,8335360,0.885096,781764,176000
3622,alloc,221,7377820,8335360,0.885123,781508,176032
3623,alloc,1917,7379740,8339456,0.884919,783620,176096
3624,alloc,3691,7383432,8343552,0.884927,783960,176160
3625,alloc,661,7384096,8343552,0.885006,783264,176192
3626,alloc,2313,7386412,8347648,0.884849,784980,176256
3627,alloc,583,7386996,8347648,0.884919,784364,176288
3628,alloc,3024,7390020,8351744,0.884848,785372,176352
3629,alloc,3765,7393788,8355840,0.884865,785636,176416
3630,alloc,1196,7394984,8355840,0.885008,784408,176448
3631,alloc,3309,7398296,8359936,0.884970,785128,176512
3632,alloc,3708,7402004,8364032,0.884980,785452,176576
3633,alloc,3919,7405924,8368128,0.885016,785564,176640
3634,alloc,3778,7409704,8372224,0.885034,785816,176704
3635,alloc,237,7409956,8372224,0.885064,785564,176704
3636,alloc,2343,7412300,8376320,0.884911,787252,176768
3637,alloc,1428,7413728,8376320,0.885082,785792,176800
3638,alloc,1112,7414840,8376320,0.885215,784648,176832
3639,alloc,2764,7417604,8380416,0.885112,785916,176896
3640,alloc,1933,7419540,8384512,0.884910,788012,176960
3641,alloc,2158,7421700,8388608,0.884736,789884,177024
3642,alloc,3523,7425224,8392704,0.884724,790392,177088
3643,alloc,2949,7428176,8396800,0.884644,791472,177152
3644,alloc,3156,7431332,8400896,0.884588,792348,177216
3645,alloc,824,7432156,8400896,0.884686,791492,177248
3646,alloc,389,7432548,8400896,0.884733,791068,177280
3647,alloc,1621,7434172,8400896,0.884926,789412,177312
3648,alloc,152,7434324,8400896,0.884944,789228,177344
3649,alloc,3516,7437840,8404992,0.884931,789744,177408
3650,alloc,3835,7441676,8409088,0.884956,789940,177472
3651,alloc,123,7441800,8409088,0.884971,789784,177504
3652,alloc,1201,7443004,8409088,0.885114,788548,177536
3653,alloc,1028,7444032,8409088,0.885237,787488,177568
3654,alloc,2087,7446120,8413184,0.885054,789432,177632
3655,alloc,900,7447020,8413184,0.885161,788500,177664
3656,alloc,2653,7449676,8417280,0.885046,789876,177728
3657,alloc,1369,7451052,8417280,0.885209,788500,177728
3658,alloc,2895,7453948,8421376,0.885122,789636,177792
3659,alloc,2467,7456416,8425472,0.884985,791200,177856
3660,alloc,3857,7460276,8429568,0.885013,791372,177920
3661,alloc,2527,7462804,8433664,0.884883,792876,177984
3662,alloc,3547,7466352,8437760,0.884874,793360,178048
3663,alloc,2909,7469264,8441856,0.884789,794480,178112
3664,alloc,1562,7470828,8441856,0.884975,792916,178112
3665,alloc,2194,7473024,8445952,0.884805,794752,178176
3666,alloc,1162,7474188,8445952,0.884943,793556,178208
3667,alloc,1754,7475948,8445952,0.885152,791796,178208
3668,alloc,2546,7478496,8450048,0.885024,793280,178272
3669,alloc,1207,7479704,8450048,0.885167,792040,178304
3670,alloc,137,7479844,8450048,0.885184,791868,178336
3671,alloc,1975,7481820,8454144,0.884988,793924,178400
3672,alloc,365,7482188,8454144,0.885032,793524,178432
3673,alloc,229,7482420,8454144,0.885059,793260,178464
3674,alloc,3010,7485432,8458240,0.884987,794280,178528
3675,alloc,2761,7488196,8462336,0.884885,795548,178592
3676,alloc,1431,7489628,8462336,0.885054,794084,178624
3677,alloc,351,7489980,8462336,0.885096,793700,178656
3678,alloc,2046,7492028,8466432,0.884910,795684,178720
3679,alloc,2343,7494372,8470528,0.884759,797372,178784
3680,alloc,3306,7497680,8474624,0.884721,798096,178848
3681,alloc,1965,7499664,8474624,0.884955,796112,178848
3682,alloc,3885,7503552,8478720,0.884986,796256,178912
3683,alloc,3392,7506944,8482816,0.884959,796896,178976
3684,alloc,1649,7508596,8482816,0.885154,795212,179008
3685,alloc,549,7509148,8482816,0.885219,794628,179040
3686,alloc,1563,7510712,8486912,0.884976,797096,179104
3687,alloc,3438,7514152,8491008,0.884954,797688,179168
3688,alloc,3341,7517496,8495104,0.884921,798376,179232
3689,alloc,3692,7521188,8499200,0.884929,798716,179296
3690,alloc,2782,7523972,8503296,0.884830,799964,179360
3691,alloc,1310,7525284,8503296,0.884984,798620,179392
3692,alloc,2791,7528076,8507392,0.884886,799860,179456
3693,alloc,2660,7530736,8511488,0.884773,801232,179520
3694,alloc,1830,7532568,8515584,0.884563,803432,179584
3695,alloc,1796,7534364,8515584,0.884774,801604,179616
3696,alloc,2374,7536740,8519680,0.884627,803260,179680
3697,alloc,373,7537116,8519680,0.884671,802852,179712
3698,alloc,1653,7538772,8523776,0.884440,805228,179776
3699,alloc,2309,7541084,8523776,0.884712,802884,179808
3700,alloc,2890,7543976,8527872,0.884626,804024,179872
3701,alloc,2,7543980,8527872,0.884626,803988,179904
3702,alloc,2471,7546452,8531968,0.884491,805548,179968
3703,alloc,2175,7548628,8536064,0.884322,807404,180032
3704,alloc,2917,7551548,8540160,0.884240,808516,180096
3705,alloc,3824,7555372,8544256,0.884263,808724,180160
3706,alloc,3279,7558652,8548352,0.884223,809476,180224
3707,alloc,1605,7560260,8548352,0.884411,807836,180256
3708,alloc,1323,7561584,8548352,0.884566,806480,180288
3709,alloc,3044,7564628,8552448,0.884499,807468,180352
3710,alloc,3112,7567740,8556544,0.884439,808388,180416
3711,alloc,1857,7569600,8560640,0.884233,810560,180480
3712,alloc,499,7570100,8560640,0.884291,810028,180512
3713,alloc,965,7571068,8560640,0.884404,809028,180544
3714,alloc,3225,7574296,8564736,0.884358,809832,180608
3715,alloc,3911,7578208,8568832,0.884392,809952,180672
3716,alloc,3565,7581776,8572928,0.884386,810416,180736
3717,alloc,2765,7584544,8577024,0.884286,811680,180800
3718,alloc,1993,7586540,8581120,0.884097,813716,180864
3719,alloc,3528,7590068,8585216,0.884086,814220,180928
3720,alloc,42,7590112,8585216,0.884091,814144,180960
3721,alloc,1123,7591236,8585216,0.884222,812988,180992
3722,alloc,3326,7594564,8589312,0.884188,813692,181056
3723,alloc,2398,7596964,8593408,0.884046,815324,181120
3724,alloc,1196,7598160,8593408,0.884185,814096,181152
3725,alloc,3175,7601336,8597504,0.884133,814952,181216
3726,alloc,3188,7604524,8601600,0.884082,815796,181280
3727,alloc,1959,7606484,8605696,0.883889,817868,181344
3728,alloc,594,7607080,8605696,0.883959,817240,181376
3729,alloc,65,7607148,8605696,0.883967,817140,181408
3730,alloc,2828,7609976,8609792,0.883875,818344,181472
3731,alloc,156,7610132,8609792,0.883893,818156,181504
3732,alloc,2867,7613000,8613888,0.883805,819320,181568
3733,alloc,2674,7615676,8617984,0.883696,820676,181632
3734,alloc,193,7615872,8617984,0.883719,820448,181664
3735,alloc,2604,7618476,8622080,0.883601,821876,181728
3736,alloc,1928,7620404,8626176,0.883405,823980,181792
3737,alloc,2504,7622908,8630272,0.883276,825508,181856
3738,alloc,3189,7626100,8634368,0.883226,826348,181920
3739,alloc,443,7626544,8634368,0.883278,825872,181952
3740,alloc,893,7627440,8634368,0.883381,824944,181984
3741,alloc,3157,7630600,8638464,0.883328,825816,182048
3742,alloc,2791,7633392,8642560,0.883233,827056,182112
3743,alloc,3844,7637236,8646656,0.883259,827244,182176
3744,alloc,799,7638036,8646656,0.883351,826412,182208
3745,alloc,3355,7641392,8650752,0.883321,827088,182272
3746,alloc,3279,7644672,8654848,0.883282,827840,182336
3747,alloc,2284,7646956,8658944,0.883128,829588,182400
3748,alloc,2110,7649068,8663040,0.882954,831508,182464
3749,alloc,3221,7652292,8667136,0.882909,832316,182528
3750,alloc,3108,7655400,8671232,0.882850,833240,182592
3751,alloc,2484,7657884,8675328,0.882720,834788,182656
3752,alloc,3537,7661424,8679424,0.882711,835280,182720
3753,alloc,3428,7664852,8683520,0.882690,835884,182784
3754,alloc,2817,7667672,8687616,0.882598,837096,182848
3755,alloc,3664,7671336,8691712,0.882604,837464,182912
3756,alloc,4011,7675348,8695808,0.882649,837484,182976
3757,alloc,2517,7677868,8699904,0.882523,838996,183040
3758,alloc,1889,7679788,8699904,0.882744,837076,183040
