event,action,req_bytes,aligned_in_use,bytes_from_os,utilization,free_payload,overhead_est
1286,alloc,1721,2632764,2760704,0.953657,77060,50880
1287,alloc,3398,2636164,2764800,0.953474,77692,50944
1288,alloc,834,2637000,2764800,0.953776,76824,50976
1289,alloc,1848,2638848,2768896,0.953033,79008,51040
1290,alloc,2156,2641032,2768896,0.953821,76824,51040
1291,alloc,1278,2642332,2768896,0.954291,75524,51040
1292,alloc,3946,2646280,2772992,0.954305,75608,51104
1293,alloc,3687,2649968,2777088,0.954225,75952,51168
1294,alloc,96,2650064,2777088,0.954260,75856,51168
1295,alloc,1837,2651904,2781184,0.953516,78048,51232
1296,alloc,2963,2654868,2785280,0.953178,79116,51296
1297,alloc,1107,2655976,2785280,0.953576,77976,51328
1298,alloc,1334,2657320,2785280,0.954058,76632,51328
1299,alloc,1935,2659256,2785280,0.954754,74664,51360
1300,alloc,2886,2662144,2789376,0.954387,75808,51424
1301,alloc,3282,2665428,2793472,0.954163,76556,51488
1302,alloc,3974,2669404,2797568,0.954187,76612,51552
1303,alloc,2082,2671488,2801664,0.953536,78560,51616
1304,alloc,2392,2673880,2805760,0.952997,80200,51680
1305,alloc,54,2673936,2805760,0.953017,80144,51680
1306,alloc,328,2674264,2805760,0.953134,79816,51680
1307,alloc,1499,2675772,2805760,0.953671,78308,51680
1308,alloc,388,2676192,2805760,0.953821,77888,51680
1309,alloc,1252,2677444,2805760,0.954267,76604,51712
1310,alloc,658,2678108,2805760,0.954504,75940,51712
1311,alloc,1787,2679896,2805760,0.955141,74120,51744
1312,alloc,1700,2681604,2805760,0.955750,72412,51744
1313,alloc,64,2681668,2805760,0.955772,72348,51744
1314,alloc,2901,2684572,2809856,0.955413,73476,51808
1315,alloc,1494,2686068,2809856,0.955945,71948,51840
1316,alloc,62,2686132,2809856,0.955968,71884,51840
1317,alloc,3581,2689716,2813952,0.955850,72332,51904
1318,alloc,3256,2692972,2818048,0.955616,73108,51968
1319,alloc,1946,2694920,2818048,0.956307,71160,51968
1320,alloc,289,2695228,2818048,0.956417,70852,51968
1321,alloc,1845,2697076,2822144,0.955683,73036,52032
1322,alloc,2501,2699580,2826240,0.955184,74564,52096
1323,alloc,3377,2702960,2830336,0.954996,75216,52160
1324,alloc,1029,2703992,2830336,0.955361,74152,52192
1325,alloc,2968,2706960,2834432,0.955027,75216,52256
1326,alloc,2237,2709200,2838528,0.954438,77008,52320
1327,alloc,3321,2712524,2842624,0.954232,77716,52384
1328,alloc,823,2713348,2842624,0.954522,76860,52416
1329,alloc,667,2714016,2842624,0.954757,76192,52416
1330,alloc,3103,2717120,2846720,0.954474,77120,52480
1331,alloc,2717,2719840,2850816,0.954057,78432,52544
1332,alloc,167,2720012,2850816,0.954117,78260,52544
1333,alloc,2701,2722716,2854912,0.953695,79588,52608
1334,alloc,69,2722788,2854912,0.953720,79516,52608
1335,alloc,3535,2726324,2859008,0.953591,80012,52672
1336,alloc,3205,2729532,2863104,0.953347,80836,52736
1337,alloc,2298,2731832,2867200,0.952787,82568,52800
1338,alloc,707,2732540,2867200,0.953034,81860,52800
1339,alloc,970,2733512,2867200,0.953373,80856,52832
1340,alloc,3489,2737004,2871296,0.953229,81396,52896
1341,alloc,3396,2740400,2875392,0.953053,82032,52960
1342,alloc,369,2740772,2875392,0.953182,81660,52960
1343,alloc,3718,2744492,2879488,0.953118,81972,53024
1344,alloc,1879,2746372,2879488,0.953771,80060,53056
1345,alloc,3393,2749768,2883584,0.953594,80696,53120
1346,alloc,3029,2752800,2887680,0.953291,81696,53184
1347,alloc,838,2753640,2887680,0.953582,80824,53216
1348,alloc,1944,2755584,2891776,0.952904,82912,53280
1349,alloc,2432,2758016,2895872,0.952396,84512,53344
1350,alloc,1754,2759772,2895872,0.953002,82724,53376
1351,alloc,3367,2763140,2899968,0.952817,83388,53440
1352,alloc,3998,2767140,2904064,0.952851,83420,53504
1353,alloc,1537,2768688,2904064,0.953384,81872,53504
1354,alloc,2253,2770944,2908160,0.952817,83648,53568
1355,alloc,3448,2774392,2912256,0.952661,84232,53632
1356,alloc,2878,2777272,2916352,0.952310,85384,53696
1357,alloc,274,2777548,2916352,0.952405,85108,53696
1358,alloc,2358,2779908,2920448,0.951877,86780,53760
1359,alloc,980,2780908,2920448,0.952220,85780,53760
1360,alloc,3912,2784820,2924544,0.952224,85900,53824
1361,alloc,1254,2786076,2924544,0.952653,84612,53856
1362,alloc,3864,2789940,2928640,0.952640,84780,53920
1363,alloc,988,2790928,2928640,0.952977,83760,53952
1364,alloc,3244,2794172,2932736,0.952753,84548,54016
1365,alloc,1610,2795812,2932736,0.953312,82908,54016
1366,alloc,3210,2799024,2936832,0.953076,83728,54080
1367,alloc,3943,2802968,2940928,0.953090,83816,54144
1368,alloc,733,2803716,2940928,0.953344,83068,54144
1369,alloc,2482,2806200,2945024,0.952862,84616,54208
1370,alloc,754,2806976,2945024,0.953125,83840,54208
1371,alloc,2144,2809120,2949120,0.952528,85728,54272
1372,alloc,2790,2811912,2953216,0.952153,86968,54336
1373,alloc,199,2812112,2953216,0.952220,86768,54336
1374,alloc,1361,2813496,2953216,0.952689,85384,54336
1375,alloc,2951,2816448,2957312,0.952368,86464,54400
1376,alloc,4003,2820452,2961408,0.952402,86492,54464
1377,alloc,3738,2824192,2965504,0.952348,86784,54528
1378,alloc,2123,2826316,2969600,0.951750,88692,54592
1379,alloc,3676,2829992,2973696,0.951675,89048,54656
1380,alloc,3150,2833144,2977792,0.951424,89928,54720
1381,alloc,2111,2835256,2981888,0.950826,91848,54784
1382,alloc,2673,2837932,2985984,0.950418,93204,54848
1383,alloc,663,2838596,2985984,0.950640,92540,54848
1384,alloc,2207,2840804,2990080,0.950076,94364,54912
1385,alloc,676,2841480,2990080,0.950302,93688,54912
1386,alloc,920,2842428,2990080,0.950619,92740,54912
1387,alloc,1327,2843756,2990080,0.951064,91412,54912
1388,alloc,2023,2845780,2990080,0.951740,89356,54944
1389,alloc,2911,2848692,2994176,0.951411,90476,55008
1390,alloc,3192,2851884,2998272,0.951176,91316,55072
1391,alloc,2488,2854372,3002368,0.950707,92860,55136
1392,alloc,2131,2856504,3006464,0.950121,94760,55200
1393,alloc,1349,2857860,3006464,0.950572,93404,55200
1394,alloc,1634,2859496,3006464,0.951116,91736,55232
1395,alloc,600,2860096,3006464,0.951316,91136,55232
1396,alloc,617,2860720,3006464,0.951523,90512,55232
1397,alloc,2077,2862800,3010560,0.950919,92464,55296
1398,alloc,1932,2864752,3010560,0.951568,90512,55296
1399,alloc,2351,2867104,3014656,0.951055,92192,55360
1400,alloc,2386,2869492,3018752,0.950556,93836,55424
1401,alloc,1540,2871036,3018752,0.951067,92292,55424
1402,alloc,1380,2872424,3018752,0.951527,90904,55424
1403,alloc,2710,2875136,3022848,0.951135,92224,55488
1404,alloc,4001,2879140,3026944,0.951171,92252,55552
1405,alloc,2195,2881336,3031040,0.950610,94088,55616
1406,alloc,1957,2883296,3035136,0.949973,96160,55680
1407,alloc,1864,2885184,3035136,0.950595,94272,55680
1408,alloc,2488,2887672,3039232,0.950132,95816,55744
1409,alloc,1973,2889648,3039232,0.950782,93808,55776
1410,alloc,3691,2893340,3043328,0.950716,94148,55840
1411,alloc,1468,2894808,3043328,0.951198,92648,55872
1412,alloc,2394,2897204,3047424,0.950706,94284,55936
1413,alloc,1485,2898692,3047424,0.951194,92764,55968
1414,alloc,2016,2900708,3051520,0.950578,94780,56032
1415,alloc,266,2900980,3051520,0.950667,94508,56032
1416,alloc,464,2901456,3051520,0.950823,94032,56032
1417,alloc,619,2902084,3051520,0.951029,93404,56032
1418,alloc,2949,2905036,3055616,0.950720,94484,56096
1419,alloc,3845,2908884,3059712,0.950705,94668,56160
1420,alloc,32,2908916,3059712,0.950716,94636,56160
1421,alloc,2878,2911796,3063808,0.950385,95788,56224
1422,alloc,663,2912460,3063808,0.950601,95124,56224
1423,alloc,2888,2915348,3067904,0.950274,96268,56288
1424,alloc,2506,2917856,3072000,0.949823,97792,56352
1425,alloc,1891,2919756,3072000,0.950441,95892,56352
1426,alloc,1119,2920876,3072000,0.950806,94772,56352
1427,alloc,2471,2923348,3076096,0.950344,96332,56416
1428,alloc,1272,2924620,3076096,0.950757,95028,56448
1429,alloc,1849,2926472,3076096,0.951359,93144,56480
1430,alloc,1494,2927996,3076096,0.951855,91620,56480
1431,alloc,3363,2931360,3080192,0.951681,92288,56544
1432,alloc,608,2931972,3080192,0.951880,91676,56544
1433,alloc,733,2932708,3080192,0.952119,90908,56576
1434,alloc,1854,2934564,3080192,0.952721,89020,56608
1435,alloc,1709,2936280,3080192,0.953278,87304,56608
1436,alloc,3266,2939548,3084288,0.953072,88068,56672
1437,alloc,1738,2941288,3084288,0.953636,86296,56704
1438,alloc,3267,2944556,3088384,0.953429,87060,56768
1439,alloc,3404,2947960,3092480,0.953267,87688,56832
1440,alloc,3207,2951168,3096576,0.953042,88512,56896
1441,alloc,1110,2952312,3096576,0.953412,87368,56896
1442,alloc,3221,2955536,3100672,0.953192,88176,56960
1443,alloc,3478,2959016,3104768,0.953055,88728,57024
1444,alloc,2901,2961920,3108864,0.952734,89856,57088
1445,alloc,2631,2964552,3112960,0.952326,91256,57152
1446,alloc,889,2965444,3112960,0.952612,90332,57184
1447,alloc,3268,2968712,3117056,0.952409,91096,57248
1448,alloc,1418,2970160,3117056,0.952873,89648,57248
1449,alloc,1366,2971548,3117056,0.953319,88260,57248
1450,alloc,1606,2973184,3117056,0.953844,86624,57248
1451,alloc,3704,2976888,3121152,0.953779,86952,57312
1452,alloc,3452,2980340,3125248,0.953633,87532,57376
1453,alloc,2286,2982628,3129344,0.953116,89276,57440
1454,alloc,1491,2984120,3129344,0.953593,87752,57472
1455,alloc,1710,2985836,3129344,0.954141,86036,57472
1456,alloc,2832,2988668,3133440,0.953798,87236,57536
1457,alloc,4060,2992732,3137536,0.953848,87236,57568
1458,alloc,2883,2995616,3141632,0.953522,88384,57632
1459,alloc,1115,2996744,3141632,0.953881,87256,57632
1460,alloc,292,2997036,3141632,0.953974,86964,57632
1461,alloc,694,2997736,3141632,0.954197,86264,57632
1462,alloc,353,2998092,3141632,0.954310,85908,57632
1463,alloc,3015,3001108,3145728,0.954027,86924,57696
1464,alloc,3459,3004568,3149824,0.953884,87496,57760
1465,alloc,576,3005148,3149824,0.954069,86916,57760
1466,alloc,3693,3008844,3153920,0.954001,87252,57824
1467,alloc,1884,3010728,3153920,0.954599,85336,57856
1468,alloc,3432,3014160,3158016,0.954447,85936,57920
1469,alloc,1986,3016148,3162112,0.953840,87980,57984
1470,alloc,931,3017080,3162112,0.954134,87016,58016
1471,alloc,1365,3018480,3162112,0.954577,85616,58016
1472,alloc,2690,3021172,3166208,0.954193,86956,58080
1473,alloc,3744,3024916,3170304,0.954141,87244,58144
1474,alloc,3797,3028716,3174400,0.954107,87476,58208
1475,alloc,1425,3030168,3174400,0.954564,86024,58208
1476,alloc,3403,3033572,3178496,0.954405,86652,58272
1477,alloc,4078,3037652,3186688,0.953232,90700,58336
1478,alloc,1653,3039332,3186688,0.953759,89020,58336
1479,alloc,1818,3041156,3186688,0.954331,87196,58336
1480,alloc,1161,3042320,3186688,0.954697,86000,58368
1481,alloc,3790,3046112,3186688,0.955886,82176,58400
1482,alloc,3495,3049608,3190784,0.955755,82712,58464
1483,alloc,2574,3052184,3194880,0.955336,84168,58528
1484,alloc,2195,3054380,3198976,0.954799,86004,58592
1485,alloc,3032,3057412,3203072,0.954525,87004,58656
1486,alloc,4000,3061412,3207168,0.954553,87036,58720
1487,alloc,4074,3065488,3215360,0.953389,91088,58784
1488,alloc,2523,3068012,3215360,0.954174,88532,58816
1489,alloc,2612,3070624,3219456,0.953771,89952,58880
1490,alloc,992,3071624,3219456,0.954082,88952,58880
1491,alloc,3084,3074708,3223552,0.953826,89900,58944
1492,alloc,1808,3076544,3223552,0.954396,88064,58944
1493,alloc,2073,3078620,3227648,0.953828,90020,59008
1494,alloc,260,3078884,3227648,0.953909,89756,59008
1495,alloc,2660,3081544,3231744,0.953524,91128,59072
1496,alloc,3058,3084604,3235840,0.953262,92100,59136
1497,alloc,352,3084964,3235840,0.953373,91740,59136
1498,alloc,519,3085488,3235840,0.953535,91216,59136
1499,alloc,3341,3088832,3239936,0.953362,91904,59200
1500,alloc,958,3089804,3239936,0.953662,90932,59200
1501,alloc,1787,3091592,3239936,0.954214,89112,59232
1502,alloc,2401,3093996,3244032,0.953750,90740,59296
1503,alloc,332,3094328,3244032,0.953852,90408,59296
1504,alloc,2239,3096568,3248128,0.953339,92200,59360
1505,alloc,980,3097548,3248128,0.953641,91188,59392
1506,alloc,3013,3100564,3252224,0.953367,92204,59456
1507,alloc,1446,3102020,3252224,0.953815,90748,59456
1508,alloc,3386,3105408,3256320,0.953656,91392,59520
1509,alloc,692,3106100,3256320,0.953868,90668,59552
1510,alloc,480,3106580,3256320,0.954016,90188,59552
1511,alloc,2583,3109164,3260416,0.953610,91636,59616
1512,alloc,343,3109508,3260416,0.953715,91292,59616
1513,alloc,69,3109580,3260416,0.953737,91220,59616
1514,alloc,698,3110280,3260416,0.953952,90488,59648
1515,alloc,443,3110724,3260416,0.954088,90044,59648
1516,alloc,2532,3113256,3264512,0.953667,91544,59712
1517,alloc,237,3113496,3264512,0.953740,91304,59712
1518,alloc,1012,3114512,3264512,0.954051,90288,59712
1519,alloc,2992,3117504,3268608,0.953771,91328,59776
1520,alloc,918,3118452,3268608,0.954061,90380,59776
1521,alloc,2968,3121420,3272704,0.953774,91444,59840
1522,alloc,4010,3125432,3276800,0.953806,91464,59904
1523,alloc,1004,3126436,3276800,0.954113,90428,59936
1524,alloc,1531,3127988,3276800,0.954586,88876,59936
1525,alloc,3211,3131200,3280896,0.954373,89696,60000
1526,alloc,1145,3132348,3280896,0.954723,88548,60000
1527,alloc,3258,3135608,3284992,0.954525,89320,60064
1528,alloc,196,3135804,3284992,0.954585,89124,60064
1529,alloc,2416,3138220,3289088,0.954131,90740,60128
1530,alloc,3815,3142036,3293184,0.954103,90956,60192
1531,alloc,990,3143028,3293184,0.954404,89932,60224
1532,alloc,2428,3145456,3297280,0.953955,91536,60288
1533,alloc,1327,3146788,3297280,0.954359,90204,60288
1534,alloc,2224,3149012,3301376,0.953848,92012,60352
1535,alloc,12,3149024,3301376,0.953852,92000,60352
1536,alloc,4061,3153088,3305472,0.953899,92000,60384
1537,alloc,525,3153616,3305472,0.954059,91472,60384
1538,alloc,369,3153988,3305472,0.954172,91068,60416
1539,alloc,2383,3156372,3309568,0.953711,92716,60480
1540,alloc,3786,3160160,3313664,0.953675,92960,60544
1541,alloc,2401,3162564,3317760,0.953223,94588,60608
1542,alloc,718,3163284,3317760,0.953440,93836,60640
1543,alloc,3186,3166472,3321856,0.953224,94680,60704
1544,alloc,2547,3169020,3325952,0.952816,96164,60768
1545,alloc,506,3169556,3325952,0.952977,95628,60768
1546,alloc,3144,3172700,3330048,0.952749,96516,60832
1547,alloc,884,3173588,3330048,0.953016,95628,60832
1548,alloc,1954,3175544,3330048,0.953603,93672,60832
1549,alloc,2526,3178072,3334144,0.953190,95176,60896
1550,alloc,769,3178844,3334144,0.953421,94404,60896
1551,alloc,321,3179172,3334144,0.953520,94076,60896
1552,alloc,3006,3182180,3338240,0.953251,95100,60960
1553,alloc,2886,3185068,3342336,0.952947,96244,61024
1554,alloc,317,3185388,3342336,0.953042,95924,61024
1555,alloc,101,3185492,3342336,0.953074,95820,61024
1556,alloc,2524,3188016,3346432,0.952661,97328,61088
1557,alloc,2704,3190720,3350528,0.952304,98656,61152
1558,alloc,496,3191216,3350528,0.952452,98160,61152
1559,alloc,3449,3194668,3354624,0.952318,98740,61216
1560,alloc,1134,3195812,3354624,0.952659,97596,61216
1561,alloc,4064,3199876,3358720,0.952707,97596,61248
1562,alloc,3889,3203768,3362816,0.952704,97736,61312
1563,alloc,1320,3205096,3362816,0.953099,96408,61312
1564,alloc,1339,3206436,3362816,0.953497,95068,61312
1565,alloc,2556,3208992,3366912,0.953096,96544,61376
1566,alloc,1164,3210156,3366912,0.953442,95348,61408
1567,alloc,576,3210736,3366912,0.953614,94768,61408
1568,alloc,2018,3212780,3366912,0.954222,92724,61408
1569,alloc,2853,3215636,3371008,0.953909,93900,61472
1570,alloc,1199,3216836,3371008,0.954265,92668,61504
1571,alloc,3778,3220616,3375104,0.954227,92920,61568
1572,alloc,1954,3222572,3379200,0.953649,94996,61632
1573,alloc,2234,3224808,3383296,0.953156,96792,61696
1574,alloc,2982,3227792,3387392,0.952884,97840,61760
1575,alloc,495,3228288,3387392,0.953031,97312,61792
1576,alloc,1066,3229368,3387392,0.953349,96232,61792
1577,alloc,2766,3232136,3391488,0.953014,97496,61856
1578,alloc,895,3233032,3391488,0.953278,96568,61888
1579,alloc,3223,3236256,3395584,0.953078,97376,61952
1580,alloc,1424,3237704,3395584,0.953504,95928,61952
1581,alloc,1685,3239392,3395584,0.954001,94208,61984
1582,alloc,4088,3243480,3403776,0.952906,98248,62048
1583,alloc,986,3244468,3403776,0.953197,97228,62080
1584,alloc,3435,3247904,3403776,0.954206,93760,62112
1585,alloc,514,3248448,3403776,0.954366,93216,62112
1586,alloc,1826,3250276,3403776,0.954903,91356,62144
1587,alloc,1138,3251420,3403776,0.955239,90212,62144
1588,alloc,2410,3253832,3407872,0.954799,91832,62208
1589,alloc,1427,3255292,3407872,0.955227,90372,62208
1590,alloc,2321,3257616,3411968,0.954762,92080,62272
1591,alloc,1278,3258896,3411968,0.955137,90768,62304
1592,alloc,1976,3260872,3416064,0.954570,92824,62368
1593,alloc,3982,3264856,3420160,0.954592,92872,62432
1594,alloc,2904,3267760,3424256,0.954298,94000,62496
1595,alloc,591,3268352,3424256,0.954471,93408,62496
1596,alloc,789,3269160,3424256,0.954707,92600,62496
1597,alloc,483,3269644,3424256,0.954848,92116,62496
1598,alloc,3646,3273292,3428352,0.954771,92500,62560
1599,alloc,671,3273964,3428352,0.954967,91828,62560
1600,alloc,1806,3275772,3428352,0.955495,90020,62560
1601,alloc,445,3276220,3428352,0.955625,89572,62560
1602,alloc,1566,3277792,3428352,0.956084,88000,62560
1603,alloc,515,3278308,3428352,0.956234,87452,62592
1604,alloc,351,3278668,3428352,0.956339,87092,62592
1605,alloc,2113,3280784,3432448,0.955815,89008,62656
1606,alloc,1239,3282048,3432448,0.956183,87744,62656
1607,alloc,1190,3283240,3432448,0.956530,86520,62688
1608,alloc,81,3283324,3432448,0.956555,86436,62688
1609,alloc,2222,3285548,3436544,0.956062,88244,62752
1610,alloc,3653,3289204,3440640,0.955986,88620,62816
1611,alloc,2685,3291892,3444736,0.955630,89964,62880
1612,alloc,1494,3293388,3444736,0.956064,88468,62880
1613,alloc,1697,3295096,3444736,0.956560,86760,62880
1614,alloc,166,3295264,3444736,0.956609,86592,62880
1615,alloc,3540,3298804,3448832,0.956499,87084,62944
1616,alloc,3050,3301856,3452928,0.956248,88064,63008
1617,alloc,496,3302352,3452928,0.956392,87536,63040
1618,alloc,3847,3306200,3457024,0.956372,87720,63104
1619,alloc,1653,3307856,3457024,0.956851,86032,63136
1620,alloc,1806,3309664,3457024,0.957374,84224,63136
1621,alloc,3192,3312856,3461120,0.957163,85064,63200
1622,alloc,2533,3315392,3465216,0.956763,86560,63264
1623,alloc,1941,3317336,3465216,0.957324,84584,63296
1624,alloc,1958,3319296,3469312,0.956759,86656,63360
1625,alloc,2068,3321368,3469312,0.957356,84584,63360
1626,alloc,731,3322100,3469312,0.957567,83820,63392
1627,alloc,432,3322532,3469312,0.957692,83388,63392
1628,alloc,2210,3324744,3473408,0.957199,85208,63456
1629,alloc,234,3324980,3473408,0.957267,84972,63456
1630,alloc,1557,3326540,3473408,0.957716,83412,63456
1631,alloc,2291,3328832,3477504,0.957247,85152,63520
1632,alloc,1512,3330344,3477504,0.957682,83608,63552
1633,alloc,1676,3332020,3477504,0.958164,81900,63584
1634,alloc,1354,3333376,3477504,0.958554,80512,63616
1635,alloc,829,3334216,3477504,0.958796,79672,63616
1636,alloc,3450,3337668,3481600,0.958659,80252,63680
1637,alloc,253,3337932,3481600,0.958735,79988,63680
1638,alloc,3326,3341260,3485696,0.958563,80692,63744
1639,alloc,2078,3343340,3489792,0.958034,82644,63808
1640,alloc,3141,3346484,3493888,0.957811,83532,63872
1641,alloc,1889,3348400,3493888,0.958359,81616,63872
1642,alloc,2927,3351328,3497984,0.958074,82720,63936
1643,alloc,1311,3352672,3497984,0.958458,81376,63936
1644,alloc,2227,3354900,3502080,0.957974,83180,64000
1645,alloc,2302,3357204,3506176,0.957512,84908,64064
1646,alloc,1440,3358644,3506176,0.957922,83436,64096
1647,alloc,2205,3360852,3510272,0.957433,85260,64160
1648,alloc,2436,3363288,3514368,0.957011,86856,64224
1649,alloc,3770,3367060,3518464,0.956969,87116,64288
1650,alloc,58,3367120,3518464,0.956986,87056,64288
1651,alloc,38,3367160,3518464,0.956997,87016,64288
1652,alloc,3188,3370348,3522560,0.956789,87860,64352
1653,alloc,292,3370660,3522560,0.956878,87548,64352
1654,alloc,2428,3373088,3526656,0.956455,89152,64416
1655,alloc,894,3373984,3526656,0.956709,88224,64448
1656,alloc,2694,3376680,3530752,0.956363,89560,64512
1657,alloc,2642,3379324,3534848,0.956003,90948,64576
1658,alloc,1912,3381236,3534848,0.956544,89004,64608
1659,alloc,669,3381908,3534848,0.956734,88332,64608
1660,alloc,417,3382332,3534848,0.956854,87908,64608
1661,alloc,2181,3384516,3538944,0.956363,89756,64672
1662,alloc,3206,3387724,3543040,0.956163,90580,64736
1663,alloc,638,3388368,3543040,0.956345,89936,64736
1664,alloc,141,3388516,3543040,0.956387,89788,64736
1665,alloc,209,3388728,3543040,0.956446,89576,64736
1666,alloc,3163,3391892,3547136,0.956234,90444,64800
1667,alloc,4030,3395956,3551232,0.956275,90444,64832
1668,alloc,1288,3397244,3551232,0.956638,89124,64864
1669,alloc,399,3397672,3551232,0.956759,88696,64864
1670,alloc,1986,3399660,3555328,0.956216,90740,64928
1671,alloc,1445,3401108,3555328,0.956623,89260,64960
1672,alloc,3067,3404176,3559424,0.956384,90224,65024
1673,alloc,1656,3405832,3559424,0.956849,88536,65056
1674,alloc,1885,3407720,3559424,0.957380,86616,65088
1675,alloc,3491,3411212,3563520,0.957259,87156,65152
1676,alloc,2660,3413872,3567616,0.956906,88528,65216
1677,alloc,98,3413972,3567616,0.956934,88428,65216
1678,alloc,628,3414600,3567616,0.957110,87800,65216
1679,alloc,392,3414992,3567616,0.957220,87376,65248
1680,alloc,1008,3416000,3567616,0.957502,86336,65280
1681,alloc,2286,3418288,3571712,0.957045,88080,65344
1682,alloc,302,3418620,3571712,0.957138,87748,65344
1683,alloc,2633,3421256,3575808,0.956778,89144,65408
1684,alloc,3586,3424844,3579904,0.956686,89588,65472
1685,alloc,3381,3428228,3584000,0.956537,90236,65536
1686,alloc,3321,3431552,3588096,0.956371,90944,65600
1687,alloc,43,3431596,3588096,0.956384,90900,65600
1688,alloc,575,3432176,3588096,0.956545,90320,65600
1689,alloc,2216,3434392,3592192,0.956071,92136,65664
1690,alloc,416,3434828,3592192,0.956193,91700,65664
1691,alloc,3194,3438024,3596288,0.955992,92536,65728
1692,alloc,3614,3441640,3600384,0.955909,92952,65792
1693,alloc,3811,3445452,3604480,0.955880,93172,65856
1694,alloc,1989,3447444,3608576,0.955347,95212,65920
1695,alloc,1150,3448596,3608576,0.955667,94060,65920
1696,alloc,628,3449224,3608576,0.955841,93432,65920
1697,alloc,1257,3450484,3608576,0.956190,92140,65952
1698,alloc,1200,3451684,3608576,0.956522,90908,65984
1699,alloc,1969,3453656,3608576,0.957069,88904,66016
1700,alloc,545,3454212,3608576,0.957223,88348,66016
1701,alloc,3523,3457736,3612672,0.957113,88856,66080
1702,alloc,2118,3459856,3616768,0.956615,90768,66144
1703,alloc,3717,3463576,3620864,0.956561,91080,66208
1704,alloc,2057,3465636,3624960,0.956048,93052,66272
1705,alloc,3605,3469244,3629056,0.955963,93476,66336
1706,alloc,2910,3472156,3633152,0.955687,94596,66400
1707,alloc,836,3472992,3633152,0.955917,93760,66400
1708,alloc,93,3473088,3633152,0.955943,93664,66400
1709,alloc,1337,3474428,3633152,0.956312,92292,66432
1710,alloc,3423,3477852,3637248,0.956177,92900,66496
1711,alloc,16,3477868,3637248,0.956181,92884,66496
1712,alloc,3101,3480972,3641344,0.955958,93812,66560
1713,alloc,3055,3484028,3645440,0.955722,94788,66624
1714,alloc,1891,3485940,3645440,0.956247,92876,66624
1715,alloc,3487,3489428,3649536,0.956129,93420,66688
1716,alloc,3965,3493396,3653632,0.956143,93484,66752
1717,alloc,2202,3495600,3657728,0.955675,95312,66816
1718,alloc,2557,3498160,3661824,0.955305,96784,66880
1719,alloc,1891,3500052,3661824,0.955822,94860,66912
1720,alloc,1214,3501268,3661824,0.956154,93612,66944
1721,alloc,3806,3505076,3665920,0.956125,93836,67008
1722,alloc,2359,3507436,3670016,0.955700,95508,67072
1723,alloc,3026,3510464,3674112,0.955459,96512,67136
1724,alloc,246,3510712,3674112,0.955527,96264,67136
1725,alloc,4042,3514776,3678208,0.955567,96264,67168
1726,alloc,774,3515552,3678208,0.955778,95456,67200
1727,alloc,2980,3518532,3682304,0.955525,96508,67264
1728,alloc,3973,3522508,3686400,0.955541,96564,67328
1729,alloc,2504,3525012,3690496,0.955159,98092,67392
1730,alloc,3316,3528328,3694592,0.954998,98808,67456
1731,alloc,2227,3530556,3698688,0.954543,100612,67520
1732,alloc,2783,3533340,3702784,0.954239,101860,67584
1733,alloc,3318,3536660,3706880,0.954080,102572,67648
1734,alloc,23,3536684,3706880,0.954086,102548,67648
1735,alloc,3768,3540452,3710976,0.954049,102812,67712
1736,alloc,801,3541272,3710976,0.954270,101992,67712
1737,alloc,1145,3542424,3710976,0.954580,100840,67712
1738,alloc,3317,3545744,3715072,0.954421,101552,67776
1739,alloc,2085,3547832,3719168,0.953932,103496,67840
1740,alloc,3181,3551016,3723264,0.953737,104344,67904
1741,alloc,2153,3553172,3727360,0.953268,106220,67968
1742,alloc,990,3554176,3727360,0.953537,105216,67968
1743,alloc,2108,3556284,3731456,0.953055,107140,68032
1744,alloc,2103,3558388,3735552,0.952574,109068,68096
1745,alloc,994,3559384,3735552,0.952840,108040,68128
1746,alloc,3702,3563088,3739648,0.952787,108368,68192
1747,alloc,3369,3566460,3743744,0.952645,109028,68256
1748,alloc,2255,3568716,3747840,0.952206,110804,68320
1749,alloc,1837,3570564,3747840,0.952699,108956,68320
1750,alloc,2495,3573060,3751936,0.952324,110492,68384
1751,alloc,1065,3574128,3751936,0.952609,109392,68416
1752,alloc,1139,3575268,3751936,0.952913,108220,68448
1753,alloc,1812,3577084,3751936,0.953397,106404,68448
1754,alloc,3743,3580828,3756032,0.953354,106692,68512
1755,alloc,1937,3582772,3756032,0.953872,104748,68512
1756,alloc,3195,3585968,3760128,0.953682,105584,68576
1757,alloc,3426,3589396,3764224,0.953555,106188,68640
1758,alloc,986,3590384,3764224,0.953818,105168,68672
1759,alloc,3976,3594360,3768320,0.953836,105224,68736
1760,alloc,3923,3598284,3772416,0.953841,105332,68800
1761,alloc,3721,3602008,3776512,0.953792,105640,68864
1762,alloc,893,3602936,3776512,0.954038,104712,68864
1763,alloc,2869,3605808,3780608,0.953764,105872,68928
1764,alloc,1221,3607056,3780608,0.954094,104624,68928
1765,alloc,644,3607704,3780608,0.954266,103976,68928
1766,alloc,1509,3609232,3780608,0.954670,102448,68928
1767,alloc,1647,3610880,3780608,0.955106,100800,68928
1768,alloc,397,3611296,3780608,0.955216,100384,68928
1769,alloc,2465,3613764,3784704,0.954834,101948,68992
1770,alloc,95,3613860,3784704,0.954859,101852,68992
