event,action,req_bytes,aligned_in_use,bytes_from_os,utilization,free_payload,overhead_est
1994,alloc,2913,4077040,4665344,0.873899,495984,92320
1995,alloc,4093,4081136,4673536,0.873244,500016,92384
1996,alloc,1375,4082512,4673536,0.873538,498640,92384
1997,alloc,340,4082852,4673536,0.873611,498268,92416
1998,alloc,2945,4085800,4673536,0.874242,495288,92448
1999,alloc,3721,4089524,4677632,0.874272,495596,92512
2000,alloc,2937,4092464,4681728,0.874135,496688,92576
2001,alloc,2213,4094680,4681728,0.874609,494440,92608
2002,alloc,1816,4096496,4685824,0.874232,496656,92672
2003,alloc,292,4096788,4685824,0.874294,496332,92704
2004,alloc,590,4097380,4685824,0.874420,495708,92736
2005,alloc,4062,4101444,4689920,0.874523,495708,92768
2006,alloc,1677,4103124,4694016,0.874118,498060,92832
2007,alloc,2230,4105356,4694016,0.874594,495796,92864
2008,alloc,533,4105892,4694016,0.874708,495228,92896
2009,alloc,1306,4107200,4694016,0.874986,493920,92896
2010,alloc,2274,4109476,4698112,0.874708,495676,92960
2011,alloc,840,4110316,4698112,0.874887,494836,92960
2012,alloc,1063,4111380,4698112,0.875113,493740,92992
2013,alloc,947,4112328,4698112,0.875315,492760,93024
2014,alloc,3570,4115900,4702208,0.875312,493220,93088
2015,alloc,2683,4118584,4706304,0.875121,494568,93152
2016,alloc,2890,4121476,4710400,0.874974,495708,93216
2017,alloc,4092,4125568,4718592,0.874322,499744,93280
2018,alloc,541,4126112,4718592,0.874437,499168,93312
2019,alloc,1721,4127836,4718592,0.874802,497412,93344
2020,alloc,1808,4129644,4722688,0.874427,499636,93408
2021,alloc,69,4129716,4722688,0.874442,499564,93408
2022,alloc,3437,4133156,4726784,0.874412,500156,93472
2023,alloc,75,4133232,4726784,0.874428,500080,93472
2024,alloc,2064,4135296,4726784,0.874865,497984,93504
2025,alloc,1152,4136448,4726784,0.875108,496800,93536
2026,alloc,1391,4137840,4726784,0.875403,495408,93536
2027,alloc,956,4138796,4726784,0.875605,494420,93568
2028,alloc,1722,4140520,4730880,0.875211,496728,93632
2029,alloc,185,4140708,4730880,0.875251,496508,93664
2030,alloc,3201,4143912,4734976,0.875171,497336,93728
2031,alloc,2588,4146500,4739072,0.874960,498780,93792
2032,alloc,883,4147384,4739072,0.875147,497896,93792
2033,alloc,1857,4149244,4739072,0.875539,496004,93824
2034,alloc,3620,4152864,4743168,0.875546,496416,93888
2035,alloc,3994,4156860,4747264,0.875633,496452,93952
2036,alloc,3241,4160104,4751360,0.875561,497240,94016
2037,alloc,1253,4161360,4751360,0.875825,495952,94048
2038,alloc,1397,4162764,4751360,0.876121,494548,94048
2039,alloc,379,4163144,4751360,0.876200,494136,94080
2040,alloc,2452,4165596,4755456,0.875961,495716,94144
2041,alloc,2415,4168012,4759552,0.875715,497332,94208
2042,alloc,2626,4170640,4763648,0.875514,498736,94272
2043,alloc,2379,4173020,4767744,0.875261,500388,94336
2044,alloc,699,4173720,4767744,0.875408,499656,94368
2045,alloc,495,4174216,4767744,0.875512,499128,94400
2046,alloc,807,4175024,4767744,0.875681,498320,94400
2047,alloc,1834,4176860,4771840,0.875314,500516,94464
2048,alloc,2680,4179540,4775936,0.875125,501868,94528
2049,alloc,3893,4183436,4780032,0.875190,502004,94592
2050,alloc,3650,4187088,4784128,0.875204,502384,94656
2051,alloc,2253,4189344,4788224,0.874926,504160,94720
2052,alloc,885,4190232,4788224,0.875112,503240,94752
2053,alloc,765,4191000,4788224,0.875272,502472,94752
2054,alloc,2831,4193832,4792320,0.875115,503672,94816
2055,alloc,861,4194696,4792320,0.875295,502808,94816
2056,alloc,3825,4198524,4796416,0.875346,503012,94880
2057,alloc,3032,4201556,4800512,0.875231,504012,94944
2058,alloc,1898,4203456,4800512,0.875627,502080,94976
2059,alloc,1617,4205076,4804608,0.875217,504492,95040
2060,alloc,4056,4209140,4808704,0.875317,504492,95072
2061,alloc,3753,4212896,4812800,0.875352,504768,95136
2062,alloc,1762,4214660,4812800,0.875719,502972,95168
2063,alloc,1311,4215972,4812800,0.875992,501628,95200
2064,alloc,855,4216828,4812800,0.876169,500740,95232
2065,alloc,3375,4220204,4816896,0.876125,501396,95296
2066,alloc,2736,4222940,4820992,0.875948,502692,95360
2067,alloc,531,4223472,4820992,0.876059,502128,95392
2068,alloc,3588,4227060,4825088,0.876059,502572,95456
2069,alloc,3885,4230948,4829184,0.876121,502716,95520
2070,alloc,1582,4232532,4833280,0.875706,505164,95584
2071,alloc,2265,4234800,4833280,0.876175,502864,95616
2072,alloc,1603,4236404,4837376,0.875765,505292,95680
2073,alloc,2830,4239236,4841472,0.875609,506492,95744
2074,alloc,2318,4241556,4841472,0.876088,504140,95776
2075,alloc,2147,4243704,4845568,0.875791,506024,95840
2076,alloc,3090,4246796,4849664,0.875689,506964,95904
2077,alloc,3204,4250000,4853760,0.875610,507792,95968
2078,alloc,427,4250428,4853760,0.875698,507332,96000
2079,alloc,2987,4253416,4857856,0.875575,508376,96064
2080,alloc,3566,4256984,4861952,0.875571,508840,96128
2081,alloc,759,4257744,4861952,0.875727,508048,96160
2082,alloc,1362,4259108,4861952,0.876008,506652,96192
2083,alloc,726,4259836,4861952,0.876158,505924,96192
2084,alloc,3743,4263580,4866048,0.876189,506212,96256
2085,alloc,1260,4264864,4866048,0.876453,504928,96256
2086,alloc,1041,4265908,4866048,0.876668,503852,96288
2087,alloc,1939,4267848,4870144,0.876329,505944,96352
2088,alloc,315,4268164,4870144,0.876394,505596,96384
2089,alloc,2732,4270896,4874240,0.876218,506896,96448
2090,alloc,2451,4273348,4878336,0.875985,508476,96512
2091,alloc,3,4273352,4878336,0.875986,508472,96512
2092,alloc,676,4274028,4878336,0.876124,507764,96544
2093,alloc,3759,4277788,4882432,0.876159,508036,96608
2094,alloc,926,4278716,4882432,0.876349,507076,96640
2095,alloc,1881,4280600,4886528,0.876000,509224,96704
2096,alloc,2930,4283532,4890624,0.875866,510324,96768
2097,alloc,862,4284396,4890624,0.876043,509460,96768
2098,alloc,183,4284580,4890624,0.876080,509244,96800
2099,alloc,2661,4287244,4894720,0.875892,510612,96864
2100,alloc,242,4287488,4894720,0.875941,510336,96896
2101,alloc,2863,4290352,4898816,0.875794,511504,96960
2102,alloc,3697,4294052,4902912,0.875817,511836,97024
2103,alloc,2544,4296596,4907008,0.875604,513324,97088
2104,alloc,2475,4299072,4911104,0.875378,514880,97152
2105,alloc,1375,4300448,4911104,0.875658,513472,97184
2106,alloc,1391,4301840,4911104,0.875942,512048,97216
2107,alloc,1163,4303004,4911104,0.876179,510884,97216
2108,alloc,1661,4304668,4915200,0.875787,513252,97280
2109,alloc,1209,4305880,4915200,0.876034,512040,97280
2110,alloc,270,4306152,4915200,0.876089,511736,97312
2111,alloc,328,4306480,4915200,0.876156,511376,97344
2112,alloc,1476,4307968,4915200,0.876458,509888,97344
2113,alloc,4003,4311972,4919296,0.876542,509916,97408
2114,alloc,2658,4314632,4923392,0.876354,511288,97472
2115,alloc,3293,4317928,4927488,0.876294,512024,97536
2116,alloc,822,4318752,4927488,0.876461,511168,97568
2117,alloc,997,4319752,4927488,0.876664,510136,97600
2118,alloc,3788,4323540,4931584,0.876704,510380,97664
2119,alloc,3200,4326740,4935680,0.876625,511212,97728
2120,alloc,28,4326768,4935680,0.876631,511152,97760
2121,alloc,3886,4330656,4939776,0.876691,511296,97824
2122,alloc,632,4331288,4939776,0.876819,510632,97856
2123,alloc,1236,4332524,4939776,0.877069,509364,97888
2124,alloc,1613,4334140,4943872,0.876669,511780,97952
2125,alloc,2055,4336196,4943872,0.877085,509692,97984
2126,alloc,1501,4337700,4947968,0.876663,512220,98048
2127,alloc,3969,4341672,4952064,0.876740,512280,98112
2128,alloc,2524,4344200,4952064,0.877250,509752,98112
2129,alloc,1024,4345224,4952064,0.877457,508696,98144
2130,alloc,2383,4347608,4956160,0.877213,510344,98208
2131,alloc,3836,4351444,4960256,0.877262,510540,98272
2132,alloc,2557,4354004,4964352,0.877054,512012,98336
2133,alloc,3766,4357772,4968448,0.877089,512276,98400
2134,alloc,3192,4360964,4972544,0.877009,513116,98464
2135,alloc,2662,4363628,4976640,0.876822,514484,98528
2136,alloc,627,4364256,4976640,0.876948,513856,98528
2137,alloc,3887,4368144,4980736,0.877008,514000,98592
2138,alloc,899,4369044,4980736,0.877188,513100,98592
2139,alloc,2187,4371232,4984832,0.876907,514944,98656
2140,alloc,292,4371524,4984832,0.876965,514652,98656
2141,alloc,3335,4374860,4988928,0.876914,515348,98720
2142,alloc,541,4375404,4988928,0.877023,514804,98720
2143,alloc,2832,4378236,4993024,0.876871,516004,98784
2144,alloc,3451,4381688,4997120,0.876843,516584,98848
2145,alloc,2939,4384628,5001216,0.876712,517676,98912
2146,alloc,2862,4387492,5005312,0.876567,518844,98976
2147,alloc,3110,4390604,5009408,0.876472,519764,99040
2148,alloc,2827,4393432,5013504,0.876320,520968,99104
2149,alloc,3361,4396796,5017600,0.876275,521636,99168
2150,alloc,3200,4399996,5021696,0.876197,522468,99232
2151,alloc,2072,4402068,5025792,0.875895,524428,99296
2152,alloc,2090,4404160,5029888,0.875598,526368,99360
2153,alloc,1222,4405384,5029888,0.875841,525144,99360
2154,alloc,1464,4406848,5029888,0.876132,523648,99392
2155,alloc,2609,4409460,5033984,0.875938,525068,99456
2156,alloc,2219,4411680,5038080,0.875667,526880,99520
2157,alloc,1822,4413524,5038080,0.876033,525036,99520
2158,alloc,104,4413628,5038080,0.876054,524900,99552
2159,alloc,1632,4415260,5038080,0.876378,523236,99584
2160,alloc,2506,4417768,5042176,0.876163,524760,99648
2161,alloc,305,4418076,5042176,0.876224,524420,99680
2162,alloc,3026,4421104,5046272,0.876113,525424,99744
2163,alloc,2763,4423868,5050368,0.875950,526692,99808
2164,alloc,1493,4425364,5050368,0.876246,525164,99840
2165,alloc,3648,4429012,5054464,0.876258,525548,99904
2166,alloc,2830,4431844,5058560,0.876108,526748,99968
2167,alloc,136,4431980,5058560,0.876135,526612,99968
2168,alloc,2954,4434936,5062656,0.876010,527688,100032
2169,alloc,3942,4438880,5066752,0.876080,527776,100096
2170,alloc,3471,4442352,5070848,0.876057,528336,100160
2171,alloc,2511,4444864,5074944,0.875845,529856,100224
2172,alloc,374,4445240,5074944,0.875919,529480,100224
2173,alloc,2775,4448016,5079040,0.875759,530736,100288
2174,alloc,268,4448284,5079040,0.875812,530468,100288
2175,alloc,1355,4449640,5079040,0.876079,529080,100320
2176,alloc,2105,4451748,5083136,0.875788,531004,100384
2177,alloc,2226,4453976,5087232,0.875521,532808,100448
2178,alloc,2919,4456896,5091328,0.875390,533920,100512
2179,alloc,324,4457220,5091328,0.875453,533564,100544
2180,alloc,2531,4459752,5095424,0.875246,535064,100608
2181,alloc,2690,4462444,5099520,0.875071,536404,100672
2182,alloc,2379,4464824,5103616,0.874835,538056,100736
2183,alloc,553,4465380,5103616,0.874944,537500,100736
2184,alloc,627,4466008,5103616,0.875067,536840,100768
2185,alloc,3246,4469256,5107712,0.875002,537624,100832
2186,alloc,1141,4470400,5107712,0.875226,536448,100864
2187,alloc,3046,4473448,5111808,0.875121,537432,100928
2188,alloc,1819,4475268,5115904,0.874776,539644,100992
2189,alloc,464,4475732,5115904,0.874866,539180,100992
2190,alloc,370,4476104,5115904,0.874939,538776,101024
2191,alloc,2939,4479044,5120000,0.874813,539868,101088
2192,alloc,2072,4481116,5124096,0.874518,541828,101152
2193,alloc,328,4481444,5124096,0.874582,541500,101152
2194,alloc,94,4481540,5124096,0.874601,541372,101184
2195,alloc,3455,4484996,5128192,0.874576,541948,101248
2196,alloc,1942,4486940,5132288,0.874257,544036,101312
2197,alloc,3987,4490928,5136384,0.874336,544080,101376
2198,alloc,3896,4494824,5140480,0.874398,544216,101440
2199,alloc,2039,4496864,5140480,0.874795,542144,101472
2200,alloc,3257,4500124,5144576,0.874732,542916,101536
2201,alloc,2343,4502468,5148672,0.874491,544604,101600
2202,alloc,3346,4505816,5152768,0.874446,545288,101664
2203,alloc,1166,4506984,5152768,0.874672,544088,101696
2204,alloc,3480,4510464,5156864,0.874653,544640,101760
2205,alloc,3367,4513832,5160960,0.874611,545304,101824
2206,alloc,798,4514632,5160960,0.874766,544472,101856
2207,alloc,3810,4518444,5165056,0.874810,544692,101920
2208,alloc,952,4519396,5165056,0.874995,543708,101952
2209,alloc,1940,4521336,5169152,0.874677,545800,102016
2210,alloc,1562,4522900,5169152,0.874979,544204,102048
2211,alloc,1937,4524840,5173248,0.874661,546296,102112
2212,alloc,952,4525792,5173248,0.874845,545312,102144
2213,alloc,2737,4528532,5177344,0.874682,546604,102208
2214,alloc,1754,4530288,5181440,0.874330,548880,102272
2215,alloc,2753,4533044,5185536,0.874171,550156,102336
2216,alloc,2703,4535748,5189632,0.874002,551484,102400
2217,alloc,1781,4537532,5189632,0.874346,549668,102432
2218,alloc,3396,4540928,5193728,0.874310,550304,102496
2219,alloc,2043,4542972,5197824,0.874014,552292,102560
2220,alloc,1464,4544444,5197824,0.874297,550820,102560
2221,alloc,1374,4545820,5197824,0.874562,549412,102592
2222,alloc,2800,4548620,5201920,0.874412,550644,102656
2223,alloc,114,4548736,5201920,0.874434,550496,102688
2224,alloc,3304,4552040,5206016,0.874381,551224,102752
2225,alloc,2210,4554252,5210112,0.874118,553044,102816
2226,alloc,3779,4558032,5214208,0.874156,553296,102880
2227,alloc,2006,4560040,5218304,0.873855,555320,102944
2228,alloc,3321,4563364,5222400,0.873806,556028,103008
2229,alloc,262,4563628,5222400,0.873856,555764,103008
2230,alloc,2374,4566004,5226496,0.873626,557420,103072
2231,alloc,1659,4567664,5226496,0.873944,555728,103104
2232,alloc,2185,4569852,5230592,0.873678,557572,103168
2233,alloc,301,4570156,5230592,0.873736,557268,103168
2234,alloc,2243,4572400,5234688,0.873481,559056,103232
2235,alloc,3470,4575872,5238784,0.873461,559616,103296
2236,alloc,3,4575876,5238784,0.873461,559580,103328
2237,alloc,3641,4579520,5242880,0.873474,559968,103392
2238,alloc,1953,4581476,5242880,0.873847,557980,103424
2239,alloc,197,4581676,5242880,0.873885,557780,103424
2240,alloc,1360,4583036,5242880,0.874145,556388,103456
2241,alloc,298,4583336,5242880,0.874202,556056,103488
2242,alloc,2621,4585960,5246976,0.874020,557464,103552
2243,alloc,2299,4588260,5251072,0.873776,559196,103616
2244,alloc,1313,4589576,5251072,0.874026,557848,103648
2245,alloc,722,4590300,5251072,0.874164,557092,103680
2246,alloc,1140,4591440,5251072,0.874381,555952,103680
2247,alloc,2004,4593444,5255168,0.874081,557980,103744
2248,alloc,3495,4596940,5259264,0.874065,558516,103808
2249,alloc,2657,4599600,5263360,0.873890,559888,103872
2250,alloc,2823,4602424,5267456,0.873747,561096,103936
2251,alloc,1629,4604080,5267456,0.874061,559440,103936
2252,alloc,518,4604600,5267456,0.874160,558888,103968
2253,alloc,3965,4608568,5271552,0.874234,558952,104032
2254,alloc,2100,4610668,5275648,0.873953,560884,104096
2255,alloc,997,4611668,5275648,0.874142,559884,104096
2256,alloc,2037,4613708,5279744,0.873851,561876,104160
2257,alloc,727,4614436,5279744,0.873989,561148,104160
2258,alloc,779,4615216,5279744,0.874136,560336,104192
2259,alloc,1050,4616268,5279744,0.874336,559252,104224
2260,alloc,3700,4619968,5283840,0.874358,559584,104288
2261,alloc,2451,4622420,5287936,0.874144,561164,104352
2262,alloc,830,4623252,5287936,0.874302,560300,104384
2263,alloc,823,4624076,5287936,0.874458,559444,104416
2264,alloc,2019,4626096,5292032,0.874163,561456,104480
2265,alloc,2482,4628580,5296128,0.873955,563004,104544
2266,alloc,580,4629160,5296128,0.874065,562392,104576
2267,alloc,2489,4631652,5300224,0.873860,563932,104640
2268,alloc,1085,4632740,5300224,0.874065,562812,104672
2269,alloc,2840,4635580,5304320,0.873925,564004,104736
2270,alloc,2560,4638140,5308416,0.873733,565476,104800
2271,alloc,1215,4639356,5308416,0.873962,564260,104800
2272,alloc,688,4640044,5308416,0.874092,563540,104832
2273,alloc,2596,4642640,5312512,0.873907,564976,104896
2274,alloc,1816,4644456,5316608,0.873575,567192,104960
2275,alloc,332,4644788,5316608,0.873637,566860,104960
2276,alloc,388,4645176,5316608,0.873710,566440,104992
2277,alloc,2768,4647944,5320704,0.873558,567704,105056
2278,alloc,1262,4649208,5320704,0.873796,566408,105088
2279,alloc,1121,4650332,5320704,0.874007,565252,105120
2280,alloc,2602,4652936,5324800,0.873824,566680,105184
2281,alloc,886,4653824,5324800,0.873990,565760,105216
2282,alloc,3435,4657260,5328896,0.873963,566356,105280
2283,alloc,463,4657724,5328896,0.874050,565860,105312
2284,alloc,3517,4661244,5332992,0.874039,566372,105376
2285,alloc,1799,4663044,5337088,0.873706,568604,105440
2286,alloc,52,4663096,5337088,0.873715,568520,105472
2287,alloc,48,4663144,5337088,0.873724,568440,105504
2288,alloc,1803,4664948,5337088,0.874062,566604,105536
2289,alloc,3152,4668100,5341184,0.873982,567484,105600
2290,alloc,3927,4672028,5345280,0.874047,567588,105664
2291,alloc,1353,4673384,5345280,0.874301,566200,105696
2292,alloc,614,4674000,5345280,0.874416,565584,105696
2293,alloc,3495,4677496,5349376,0.874400,566120,105760
2294,alloc,2412,4679908,5353472,0.874182,567740,105824
2295,alloc,3305,4683216,5357568,0.874131,568464,105888
2296,alloc,473,4683692,5357568,0.874220,567956,105920
2297,alloc,637,4684332,5357568,0.874339,567284,105952
2298,alloc,916,4685248,5357568,0.874510,566368,105952
2299,alloc,428,4685676,5357568,0.874590,565908,105984
2300,alloc,2336,4688012,5361664,0.874358,567604,106048
2301,alloc,1741,4689756,5365760,0.874015,569892,106112
2302,alloc,2003,4691760,5365760,0.874389,567856,106144
2303,alloc,84,4691844,5365760,0.874404,567740,106176
2304,alloc,3258,4695104,5369856,0.874344,568512,106240
2305,alloc,2235,4697340,5373952,0.874094,570308,106304
2306,alloc,2238,4699580,5378048,0.873845,572100,106368
2307,alloc,1796,4701376,5378048,0.874179,570304,106368
2308,alloc,2673,4704052,5382144,0.874011,571660,106432
2309,alloc,2476,4706528,5386240,0.873806,573216,106496
2310,alloc,3018,4709548,5390336,0.873702,574228,106560
2311,alloc,2083,4711632,5394432,0.873425,576176,106624
2312,alloc,3138,4714772,5398528,0.873344,577068,106688
2313,alloc,2822,4717596,5402624,0.873205,578276,106752
2314,alloc,1398,4718996,5402624,0.873464,576876,106752
2315,alloc,2785,4721784,5406720,0.873318,578120,106816
2316,alloc,2107,4723892,5410816,0.873046,580044,106880
2317,alloc,2223,4726116,5414912,0.872796,581852,106944
2318,alloc,2692,4728808,5419008,0.872634,583192,107008
2319,alloc,3203,4732012,5423104,0.872565,584020,107072
2320,alloc,3908,4735920,5427200,0.872627,584144,107136
2321,alloc,2163,4738084,5431296,0.872367,586012,107200
2322,alloc,3094,4741180,5435392,0.872279,586948,107264
2323,alloc,606,4741788,5435392,0.872391,586308,107296
2324,alloc,1409,4743208,5435392,0.872652,584888,107296
2325,alloc,1911,4745120,5435392,0.873004,582944,107328
2326,alloc,784,4745904,5435392,0.873148,582128,107360
2327,alloc,1045,4746952,5435392,0.873341,581080,107360
2328,alloc,2400,4749352,5439488,0.873125,582712,107424
2329,alloc,2932,4752284,5443584,0.873006,583812,107488
2330,alloc,793,4753080,5443584,0.873153,582984,107520
2331,alloc,1224,4754304,5443584,0.873378,581760,107520
2332,alloc,3587,4757892,5447680,0.873379,582204,107584
2333,alloc,1530,4759448,5447680,0.873665,580648,107584
2334,alloc,240,4759688,5447680,0.873709,580376,107616
2335,alloc,2926,4762616,5451776,0.873590,581480,107680
2336,alloc,3769,4766388,5455872,0.873625,581740,107744
2337,alloc,2462,4768852,5459968,0.873421,583308,107808
2338,alloc,3742,4772596,5464064,0.873452,583596,107872
2339,alloc,3306,4775904,5468160,0.873402,584320,107936
2340,alloc,2979,4778884,5472256,0.873293,585372,108000
2341,alloc,2107,4780992,5476352,0.873025,587296,108064
2342,alloc,3169,4784164,5480448,0.872951,588156,108128
2343,alloc,72,4784236,5480448,0.872964,588084,108128
2344,alloc,3837,4788076,5484544,0.873013,588276,108192
2345,alloc,2579,4790656,5488640,0.872831,589728,108256
2346,alloc,3834,4794492,5492736,0.872879,589924,108320
2347,alloc,441,4794936,5492736,0.872959,589448,108352
2348,alloc,3545,4798484,5496832,0.872954,589932,108416
2349,alloc,260,4798744,5496832,0.873002,589640,108448
2350,alloc,3793,4802540,5500928,0.873042,589876,108512
2351,alloc,2383,4804924,5505024,0.872825,591524,108576
2352,alloc,1229,4806156,5505024,0.873049,590292,108576
2353,alloc,1832,4807988,5509120,0.872732,592492,108640
2354,alloc,1535,4809556,5509120,0.873017,590924,108640
2355,alloc,368,4809924,5509120,0.873084,590524,108672
2356,alloc,487,4810412,5509120,0.873172,590004,108704
2357,alloc,550,4810964,5509120,0.873273,589452,108704
2358,alloc,3601,4814568,5513216,0.873278,589880,108768
2359,alloc,3449,4818020,5517312,0.873255,590460,108832
2360,alloc,1411,4819432,5517312,0.873511,589016,108864
2361,alloc,3443,4822876,5521408,0.873487,589604,108928
2362,alloc,3931,4826808,5525504,0.873551,589704,108992
2363,alloc,3483,4830292,5529600,0.873534,590252,109056
2364,alloc,659,4830952,5529600,0.873653,589592,109056
2365,alloc,2204,4833156,5533696,0.873405,591420,109120
2366,alloc,2534,4835692,5537792,0.873217,592916,109184
2367,alloc,1253,4836948,5537792,0.873443,591628,109216
2368,alloc,3874,4840824,5541888,0.873497,591784,109280
2369,alloc,996,4841820,5541888,0.873677,590756,109312
2370,alloc,1015,4842836,5541888,0.873860,589740,109312
2371,alloc,3284,4846120,5545984,0.873807,590488,109376
2372,alloc,2421,4848544,5550080,0.873599,592096,109440
2373,alloc,794,4849340,5550080,0.873742,591268,109472
2374,alloc,3198,4852540,5554176,0.873674,592100,109536
2375,alloc,288,4852828,5554176,0.873726,591780,109568
2376,alloc,473,4853304,5554176,0.873812,591304,109568
2377,alloc,3957,4857264,5558272,0.873880,591376,109632
2378,alloc,2361,4859628,5562368,0.873662,593044,109696
2379,alloc,3449,4863080,5566464,0.873639,593624,109760
2380,alloc,412,4863492,5566464,0.873713,593180,109792
2381,alloc,834,4864328,5566464,0.873863,592312,109824
2382,alloc,3909,4868240,5570560,0.873923,592432,109888
2383,alloc,1285,4869528,5570560,0.874154,591112,109920
2384,alloc,3077,4872608,5574656,0.874064,592064,109984
2385,alloc,2038,4874648,5578752,0.873788,594056,110048
2386,alloc,2809,4877460,5582848,0.873651,595276,110112
2387,alloc,2126,4879588,5586944,0.873391,597180,110176
2388,alloc,2518,4882108,5591040,0.873202,598692,110240
2389,alloc,2316,4884424,5595136,0.872977,600408,110304
2390,alloc,2553,4886980,5599232,0.872795,601884,110368
2391,alloc,3794,4890776,5603328,0.872834,602120,110432
2392,alloc,2825,4893604,5607424,0.872701,603324,110496
2393,alloc,890,4894496,5607424,0.872860,602432,110496
2394,alloc,2023,4896520,5611520,0.872584,604440,110560
2395,alloc,1504,4898024,5611520,0.872852,602936,110560
2396,alloc,1230,4899256,5611520,0.873071,601672,110592
2397,alloc,4000,4903256,5615616,0.873147,601704,110656
2398,alloc,3861,4907120,5619712,0.873198,601872,110720
2399,alloc,2738,4909860,5623808,0.873049,603164,110784
2400,alloc,1015,4910876,5623808,0.873230,602116,110816
2401,alloc,2392,4913268,5627904,0.873019,603756,110880
2402,alloc,2846,4916116,5632000,0.872890,604940,110944
2403,alloc,975,4917092,5632000,0.873063,603932,110976
2404,alloc,2028,4919120,5636096,0.872789,605936,111040
2405,alloc,2052,4921172,5640192,0.872519,607916,111104
2406,alloc,3238,4924412,5644288,0.872459,608708,111168
2407,alloc,45,4924460,5644288,0.872468,608628,111200
2408,alloc,1107,4925568,5644288,0.872664,607520,111200
2409,alloc,815,4926384,5644288,0.872809,606672,111232
2410,alloc,3625,4930012,5648384,0.872818,607076,111296
2411,alloc,2759,4932772,5652480,0.872674,608348,111360
2412,alloc,203,4932976,5652480,0.872710,608144,111360
2413,alloc,2048,4935024,5656576,0.872440,610128,111424
2414,alloc,3026,4938052,5660672,0.872344,611132,111488
2415,alloc,534,4938588,5660672,0.872438,610564,111520
2416,alloc,3405,4941996,5664768,0.872409,611188,111584
2417,alloc,3100,4945096,5668864,0.872326,612120,111648
2418,alloc,3618,4948716,5672960,0.872334,612532,111712
2419,alloc,2689,4951408,5677056,0.872179,613872,111776
2420,alloc,2698,4954108,5681152,0.872025,615204,111840
2421,alloc,569,4954680,5681152,0.872126,614600,111872
2422,alloc,3027,4957708,5685248,0.872030,615604,111936
2423,alloc,1351,4959060,5685248,0.872268,614220,111968
2424,alloc,312,4959372,5685248,0.872323,613876,112000
2425,alloc,3746,4963120,5689344,0.872354,614160,112064
2426,alloc,1174,4964296,5689344,0.872560,612952,112096
2427,alloc,1497,4965796,5689344,0.872824,611452,112096
2428,alloc,3154,4968952,5693440,0.872750,612328,112160
2429,alloc,3147,4972100,5697536,0.872675,613212,112224
2430,alloc,2054,4974156,5701632,0.872409,615188,112288
2431,alloc,1458,4975616,5701632,0.872665,613696,112320
2432,alloc,1459,4977076,5701632,0.872921,612204,112352
2433,alloc,4041,4981140,5705728,0.873007,612204,112384
2434,alloc,2172,4983312,5709824,0.872761,614064,112448
2435,alloc,1283,4984596,5709824,0.872986,612748,112480
2436,alloc,2472,4987068,5713920,0.872793,614308,112544
2437,alloc,3211,4990280,5718016,0.872729,615128,112608
2438,alloc,3415,4993696,5722112,0.872702,615744,112672
2439,alloc,512,4994208,5722112,0.872791,615200,112704
2440,alloc,764,4994972,5722112,0.872925,614436,112704
2441,alloc,569,4995544,5722112,0.873025,613832,112736
2442,alloc,3590,4999136,5726208,0.873027,614272,112800
2443,alloc,3710,5002848,5730304,0.873051,614592,112864
2444,alloc,1563,5004428,5730304,0.873327,613012,112864
2445,alloc,146,5004576,5730304,0.873353,612832,112896
2446,alloc,1720,5006296,5734400,0.873029,615144,112960
2447,alloc,3058,5009356,5738496,0.872939,616116,113024
2448,alloc,536,5009892,5738496,0.873032,615580,113024
2449,alloc,2250,5012144,5738496,0.873425,613296,113056
2450,alloc,3123,5015268,5742592,0.873346,614204,113120
2451,alloc,1213,5016484,5742592,0.873557,612956,113152
2452,alloc,4048,5020548,5746688,0.873642,612956,113184
2453,alloc,304,5020852,5746688,0.873695,612620,113216
2454,alloc,1628,5022480,5750784,0.873356,615024,113280
2455,alloc,3012,5025492,5754880,0.873257,616044,113344
2456,alloc,3737,5029232,5758976,0.873286,616336,113408
2457,alloc,44,5029276,5758976,0.873293,616260,113440
2458,alloc,343,5029620,5758976,0.873353,615916,113440
2459,alloc,1617,5031240,5758976,0.873634,614264,113472
2460,alloc,4050,5035304,5763072,0.873719,614264,113504
2461,alloc,2004,5037308,5767168,0.873446,616292,113568
2462,alloc,3960,5041268,5771264,0.873512,616364,113632
2463,alloc,122,5041392,5771264,0.873533,616208,113664
2464,alloc,2366,5043760,5775360,0.873324,617872,113728
2465,alloc,2530,5046292,5779456,0.873143,619372,113792
2466,alloc,2536,5048828,5783552,0.872963,620868,113856
2467,alloc,2108,5050936,5787648,0.872710,622792,113920
2468,alloc,3514,5054452,5791744,0.872699,623308,113984
2469,alloc,3407,5057860,5795840,0.872671,623932,114048
2470,alloc,3116,5060976,5799936,0.872592,624848,114112
2471,alloc,618,5061596,5799936,0.872699,624196,114144
2472,alloc,3635,5065232,5804032,0.872709,624592,114208
2473,alloc,212,5065444,5804032,0.872746,624348,114240
2474,alloc,1858,5067316,5804032,0.873068,622476,114240
2475,alloc,1592,5068908,5804032,0.873343,620852,114272
2476,alloc,1025,5069936,5804032,0.873520,619792,114304
2477,alloc,3523,5073460,5808128,0.873510,620300,114368
2478,alloc,3009,5076472,5812224,0.873413,621320,114432
