event,action,req_bytes,aligned_in_use,bytes_from_os,utilization,free_payload,overhead_est
1898,alloc,3991,3877472,4616192,0.839972,642848,95872
1899,alloc,3321,3880796,4620288,0.839947,643556,95936
1900,alloc,3597,3884396,4624384,0.839981,643988,96000
1901,alloc,3865,3888264,4628480,0.840074,644152,96064
1902,alloc,2720,3890984,4632576,0.839918,645464,96128
1903,alloc,3936,3894920,4636672,0.840025,645560,96192
1904,alloc,723,3895644,4636672,0.840181,644804,96224
1905,alloc,1252,3896896,4636672,0.840451,643520,96256
1906,alloc,3273,3900172,4640768,0.840415,644276,96320
1907,alloc,1332,3901504,4644864,0.839961,646976,96384
1908,alloc,3423,3904928,4648960,0.839957,647584,96448
1909,alloc,252,3905180,4648960,0.840012,647300,96480
1910,alloc,3019,3908200,4653056,0.839921,648312,96544
1911,alloc,619,3908820,4653056,0.840054,647660,96576
1912,alloc,1763,3910584,4653056,0.840433,645896,96576
1913,alloc,952,3911536,4653056,0.840638,644912,96608
1914,alloc,2763,3914300,4657152,0.840492,646180,96672
1915,alloc,311,3914612,4657152,0.840559,645836,96704
1916,alloc,789,3915404,4657152,0.840729,645012,96736
1917,alloc,956,3916360,4657152,0.840935,644024,96768
1918,alloc,1663,3918024,4661248,0.840553,646392,96832
1919,alloc,336,3918360,4661248,0.840625,646024,96864
1920,alloc,3299,3921660,4665344,0.840594,646756,96928
1921,alloc,2782,3924444,4669440,0.840453,648004,96992
1922,alloc,389,3924836,4669440,0.840537,647580,97024
1923,alloc,1696,3926532,4673536,0.840163,649916,97088
1924,alloc,3581,3930116,4677632,0.840193,650364,97152
1925,alloc,3994,3934112,4681728,0.840312,650400,97216
1926,alloc,1665,3935780,4681728,0.840668,648700,97248
1927,alloc,3669,3939452,4685824,0.840717,649060,97312
1928,alloc,3053,3942508,4689920,0.840634,650036,97376
1929,alloc,3014,3945524,4694016,0.840543,651052,97440
1930,alloc,2955,3948480,4698112,0.840440,652128,97504
1931,alloc,1861,3950344,4702208,0.840104,654296,97568
1932,alloc,2935,3953280,4706304,0.839997,655392,97632
1933,alloc,842,3954124,4706304,0.840176,654516,97664
1934,alloc,1392,3955516,4706304,0.840472,653092,97696
1935,alloc,92,3955608,4706304,0.840491,652968,97728
1936,alloc,574,3956184,4706304,0.840614,652360,97760
1937,alloc,529,3956716,4706304,0.840727,651796,97792
1938,alloc,270,3956988,4706304,0.840785,651492,97824
1939,alloc,3989,3960980,4710400,0.840901,651532,97888
1940,alloc,1105,3962088,4710400,0.841136,650392,97920
1941,alloc,4008,3966096,4714496,0.841256,650416,97984
1942,alloc,2376,3968472,4718592,0.841029,652072,98048
1943,alloc,956,3969428,4718592,0.841231,651084,98080
1944,alloc,3490,3972920,4722688,0.841241,651624,98144
1945,alloc,1883,3974804,4726784,0.840911,653772,98208
1946,alloc,2770,3977576,4730880,0.840769,655032,98272
1947,alloc,2415,3979992,4734976,0.840552,656648,98336
1948,alloc,1944,3981936,4734976,0.840962,654672,98368
1949,alloc,2947,3984884,4739072,0.840857,655756,98432
1950,alloc,775,3985660,4739072,0.841021,654948,98464
1951,alloc,2553,3988216,4743168,0.840834,656424,98528
1952,alloc,1006,3989224,4743168,0.841046,655384,98560
1953,alloc,333,3989560,4743168,0.841117,655016,98592
1954,alloc,927,3990488,4743168,0.841313,654056,98624
1955,alloc,2460,3992948,4747264,0.841105,655628,98688
1956,alloc,1031,3993980,4747264,0.841322,654564,98720
1957,alloc,3233,3997216,4751360,0.841278,655360,98784
1958,alloc,3238,4000456,4755456,0.841235,656152,98848
1959,alloc,1812,4002268,4759552,0.840892,658372,98912
1960,alloc,3744,4006012,4763648,0.840955,658660,98976
1961,alloc,2086,4008100,4763648,0.841393,656540,99008
1962,alloc,862,4008964,4763648,0.841574,655644,99040
1963,alloc,2442,4011408,4767744,0.841364,657232,99104
1964,alloc,1471,4012880,4767744,0.841673,655728,99136
1965,alloc,163,4013044,4767744,0.841707,655532,99168
1966,alloc,4046,4017108,4771840,0.841836,655532,99200
1967,alloc,1660,4018768,4775936,0.841462,657904,99264
1968,alloc,1330,4020100,4775936,0.841741,656540,99296
1969,alloc,3946,4024048,4780032,0.841845,656624,99360
1970,alloc,3561,4027612,4784128,0.841870,657092,99424
1971,alloc,5,4027620,4784128,0.841871,657052,99456
1972,alloc,3755,4031376,4788224,0.841936,657328,99520
1973,alloc,1540,4032916,4792320,0.841537,659820,99584
1974,alloc,1268,4034184,4792320,0.841802,658520,99616
1975,alloc,514,4034700,4792320,0.841910,657972,99648
1976,alloc,945,4035648,4792320,0.842107,656992,99680
1977,alloc,1206,4036856,4796416,0.841640,659816,99744
1978,alloc,831,4037688,4796416,0.841814,658952,99776
1979,alloc,3784,4041472,4800512,0.841884,659200,99840
1980,alloc,306,4041780,4800512,0.841948,658860,99872
1981,alloc,3214,4044996,4804608,0.841899,659676,99936
1982,alloc,1217,4046216,4804608,0.842153,658424,99968
1983,alloc,3511,4049728,4808704,0.842166,658944,100032
1984,alloc,1272,4051000,4812800,0.841714,661704,100096
1985,alloc,2047,4053048,4812800,0.842139,659624,100128
1986,alloc,144,4053192,4812800,0.842169,659448,100160
1987,alloc,2923,4056116,4816896,0.842060,660556,100224
1988,alloc,3554,4059672,4820992,0.842082,661032,100288
1989,alloc,1668,4061340,4825088,0.841713,663396,100352
1990,alloc,3893,4065236,4829184,0.841806,663532,100416
1991,alloc,3006,4068244,4833280,0.841715,664556,100480
1992,alloc,3130,4071376,4837376,0.841650,665456,100544
1993,alloc,1667,4073044,4837376,0.841995,663756,100576
1994,alloc,2913,4075960,4841472,0.841884,664872,100640
1995,alloc,4093,4080056,4849664,0.841307,668904,100704
1996,alloc,1375,4081432,4849664,0.841591,667496,100736
1997,alloc,340,4081772,4849664,0.841661,667124,100768
1998,alloc,2945,4084720,4853760,0.841558,668208,100832
1999,alloc,3721,4088444,4857856,0.841615,668516,100896
2000,alloc,2937,4091384,4861952,0.841511,669608,100960
2001,alloc,2213,4093600,4861952,0.841966,667360,100992
2002,alloc,1816,4095416,4866048,0.841631,669576,101056
2003,alloc,292,4095708,4866048,0.841691,669252,101088
2004,alloc,590,4096300,4866048,0.841812,668628,101120
2005,alloc,4062,4100364,4870144,0.841939,668628,101152
2006,alloc,1677,4102044,4874240,0.841576,670980,101216
2007,alloc,2230,4104276,4874240,0.842034,668716,101248
2008,alloc,533,4104812,4874240,0.842144,668148,101280
2009,alloc,1306,4106120,4878336,0.841705,670872,101344
2010,alloc,2274,4108396,4878336,0.842172,668564,101376
2011,alloc,840,4109236,4878336,0.842344,667692,101408
2012,alloc,1063,4110300,4878336,0.842562,666596,101440
2013,alloc,947,4111248,4878336,0.842756,665616,101472
2014,alloc,3570,4114820,4882432,0.842781,666076,101536
2015,alloc,2683,4117504,4886528,0.842624,667424,101600
2016,alloc,2890,4120396,4890624,0.842509,668564,101664
2017,alloc,4092,4124488,4898816,0.841936,672600,101728
2018,alloc,541,4125032,4898816,0.842047,672024,101760
2019,alloc,1721,4126756,4898816,0.842399,670268,101792
2020,alloc,1808,4128564,4902912,0.842064,672492,101856
2021,alloc,69,4128636,4902912,0.842078,672388,101888
2022,alloc,3437,4132076,4907008,0.842076,672980,101952
2023,alloc,75,4132152,4907008,0.842092,672872,101984
2024,alloc,2064,4134216,4911104,0.841810,674840,102048
2025,alloc,1152,4135368,4911104,0.842044,673656,102080
2026,alloc,1391,4136760,4911104,0.842328,672232,102112
2027,alloc,956,4137716,4911104,0.842523,671244,102144
2028,alloc,1722,4139440,4915200,0.842171,673552,102208
2029,alloc,185,4139628,4915200,0.842209,673332,102240
2030,alloc,3201,4142832,4919296,0.842160,674160,102304
2031,alloc,2588,4145420,4923392,0.841985,675604,102368
2032,alloc,883,4146304,4923392,0.842164,674688,102400
2033,alloc,1857,4148164,4927488,0.841842,676860,102464
2034,alloc,3620,4151784,4931584,0.841876,677272,102528
2035,alloc,3994,4155780,4935680,0.841987,677308,102592
2036,alloc,3241,4159024,4939776,0.841946,678096,102656
2037,alloc,1253,4160280,4939776,0.842200,676808,102688
2038,alloc,1397,4161680,4939776,0.842484,675376,102720
2039,alloc,379,4162060,4939776,0.842560,674964,102752
2040,alloc,2452,4164512,4943872,0.842358,676544,102816
2041,alloc,2415,4166928,4947968,0.842149,678160,102880
2042,alloc,2626,4169556,4952064,0.841983,679564,102944
2043,alloc,2379,4171936,4956160,0.841768,681216,103008
2044,alloc,699,4172636,4956160,0.841909,680484,103040
2045,alloc,495,4173132,4956160,0.842009,679956,103072
2046,alloc,807,4173940,4956160,0.842172,679116,103104
2047,alloc,1834,4175776,4960256,0.841847,681312,103168
2048,alloc,2680,4178456,4964352,0.841692,682664,103232
2049,alloc,3893,4182352,4968448,0.841782,682800,103296
2050,alloc,3650,4186004,4972544,0.841823,683180,103360
2051,alloc,2253,4188260,4976640,0.841584,684956,103424
2052,alloc,885,4189148,4976640,0.841762,684036,103456
2053,alloc,765,4189916,4976640,0.841917,683236,103488
2054,alloc,2831,4192748,4980736,0.841793,684436,103552
2055,alloc,861,4193612,4980736,0.841966,683540,103584
2056,alloc,3825,4197440,4984832,0.842042,683744,103648
2057,alloc,3032,4200472,4988928,0.841959,684744,103712
2058,alloc,1898,4202372,4993024,0.841649,686876,103776
2059,alloc,1617,4203992,4993024,0.841973,685224,103808
2060,alloc,4056,4208056,4997120,0.842096,685224,103840
2061,alloc,3753,4211812,5001216,0.842158,685500,103904
2062,alloc,1762,4213576,5005312,0.841821,687768,103968
2063,alloc,1311,4214888,5005312,0.842083,686424,104000
2064,alloc,855,4215744,5005312,0.842254,685536,104032
2065,alloc,3375,4219120,5009408,0.842239,686192,104096
2066,alloc,2736,4221856,5013504,0.842097,687488,104160
2067,alloc,531,4222388,5013504,0.842203,686924,104192
2068,alloc,3588,4225976,5017600,0.842231,687368,104256
2069,alloc,3885,4229864,5021696,0.842318,687512,104320
2070,alloc,1582,4231448,5025792,0.841947,689960,104384
2071,alloc,2265,4233716,5025792,0.842398,687660,104416
2072,alloc,1603,4235320,5029888,0.842031,690088,104480
2073,alloc,2830,4238152,5033984,0.841908,691288,104544
2074,alloc,2318,4240472,5033984,0.842369,688936,104576
2075,alloc,2147,4242620,5038080,0.842110,690820,104640
2076,alloc,3090,4245712,5042176,0.842040,691760,104704
2077,alloc,3204,4248916,5046272,0.841991,692588,104768
2078,alloc,427,4249344,5046272,0.842076,692128,104800
2079,alloc,2987,4252332,5050368,0.841985,693172,104864
2080,alloc,3566,4255900,5054464,0.842008,693636,104928
2081,alloc,759,4256660,5054464,0.842159,692844,104960
2082,alloc,1362,4258024,5058560,0.841746,695512,105024
2083,alloc,726,4258752,5058560,0.841890,694752,105056
2084,alloc,3743,4262496,5062656,0.841949,695040,105120
2085,alloc,1260,4263756,5062656,0.842197,693748,105152
2086,alloc,1041,4264800,5062656,0.842404,692672,105184
2087,alloc,1939,4266740,5066752,0.842106,694764,105248
2088,alloc,315,4267056,5066752,0.842168,694416,105280
2089,alloc,2732,4269788,5070848,0.842026,695716,105344
2090,alloc,2451,4272240,5074944,0.841830,697296,105408
2091,alloc,3,4272244,5074944,0.841831,697260,105440
2092,alloc,676,4272920,5074944,0.841964,696552,105472
2093,alloc,3759,4276680,5079040,0.842025,696824,105536
2094,alloc,926,4277608,5079040,0.842208,695864,105568
2095,alloc,1881,4279492,5083136,0.841900,698012,105632
2096,alloc,2930,4282424,5087232,0.841798,699112,105696
2097,alloc,862,4283288,5087232,0.841968,698216,105728
2098,alloc,183,4283472,5087232,0.842004,698000,105760
2099,alloc,2661,4286136,5091328,0.841850,699368,105824
2100,alloc,242,4286380,5091328,0.841898,699092,105856
2101,alloc,2863,4289244,5095424,0.841784,700260,105920
2102,alloc,3697,4292944,5099520,0.841833,700592,105984
2103,alloc,2544,4295488,5103616,0.841656,702080,106048
2104,alloc,2475,4297964,5107712,0.841466,703636,106112
2105,alloc,1375,4299340,5107712,0.841735,702228,106144
2106,alloc,1391,4300732,5107712,0.842008,700804,106176
2107,alloc,1163,4301896,5107712,0.842235,699608,106208
2108,alloc,1661,4303560,5111808,0.841886,701976,106272
2109,alloc,1209,4304772,5111808,0.842123,700732,106304
2110,alloc,270,4305044,5111808,0.842176,700428,106336
2111,alloc,328,4305372,5111808,0.842241,700068,106368
2112,alloc,1476,4306848,5115904,0.841855,702624,106432
2113,alloc,4003,4310852,5120000,0.841963,702652,106496
2114,alloc,2658,4313512,5124096,0.841809,704024,106560
2115,alloc,3293,4316808,5128192,0.841780,704760,106624
2116,alloc,822,4317632,5128192,0.841940,703904,106656
2117,alloc,997,4318632,5128192,0.842135,702872,106688
2118,alloc,3788,4322420,5132288,0.842201,703116,106752
2119,alloc,3200,4325620,5136384,0.842153,703948,106816
2120,alloc,28,4325648,5136384,0.842158,703888,106848
2121,alloc,3886,4329536,5140480,0.842244,704032,106912
2122,alloc,632,4330168,5140480,0.842366,703368,106944
2123,alloc,1236,4331404,5144576,0.841936,706164,107008
2124,alloc,1613,4333020,5144576,0.842250,704516,107040
2125,alloc,2055,4335076,5148672,0.841979,706492,107104
2126,alloc,1501,4336580,5148672,0.842272,704956,107136
2127,alloc,3969,4340552,5152768,0.842373,705016,107200
2128,alloc,2524,4343076,5156864,0.842193,706524,107264
2129,alloc,1024,4344100,5156864,0.842392,705468,107296
2130,alloc,2383,4346484,5160960,0.842185,707116,107360
2131,alloc,3836,4350320,5165056,0.842260,707312,107424
2132,alloc,2557,4352880,5169152,0.842088,708784,107488
2133,alloc,3766,4356648,5173248,0.842149,709048,107552
2134,alloc,3192,4359840,5177344,0.842100,709888,107616
2135,alloc,2662,4362504,5181440,0.841948,711256,107680
2136,alloc,627,4363132,5181440,0.842069,710596,107712
2137,alloc,3887,4367020,5185536,0.842154,710740,107776
2138,alloc,899,4367920,5185536,0.842328,709808,107808
2139,alloc,2187,4370108,5189632,0.842084,711652,107872
2140,alloc,292,4370400,5189632,0.842141,711328,107904
2141,alloc,3335,4373736,5193728,0.842119,712024,107968
2142,alloc,541,4374280,5193728,0.842224,711448,108000
2143,alloc,2832,4377112,5197824,0.842105,712648,108064
2144,alloc,3451,4380564,5201920,0.842105,713228,108128
2145,alloc,2939,4383504,5206016,0.842007,714320,108192
2146,alloc,2862,4386368,5210112,0.841895,715488,108256
2147,alloc,3110,4389480,5214208,0.841831,716408,108320
2148,alloc,2827,4392308,5218304,0.841712,717612,108384
2149,alloc,3361,4395672,5222400,0.841696,718280,108448
2150,alloc,3200,4398872,5226496,0.841648,719112,108512
2151,alloc,2072,4400944,5230592,0.841385,721072,108576
2152,alloc,2090,4403036,5234688,0.841127,723012,108640
2153,alloc,1222,4404260,5234688,0.841361,721756,108672
2154,alloc,1464,4405724,5234688,0.841640,720260,108704
2155,alloc,2609,4408336,5238784,0.841481,721680,108768
2156,alloc,2219,4410556,5242880,0.841247,723492,108832
2157,alloc,1822,4412380,5246976,0.840938,725700,108896
2158,alloc,104,4412484,5246976,0.840958,725564,108928
2159,alloc,1632,4414116,5246976,0.841269,723900,108960
2160,alloc,2506,4416624,5251072,0.841090,725424,109024
2161,alloc,305,4416932,5251072,0.841149,725084,109056
2162,alloc,3026,4419960,5255168,0.841069,726088,109120
2163,alloc,2763,4422724,5259264,0.840940,727356,109184
2164,alloc,1493,4424248,5259264,0.841229,725832,109184
2165,alloc,3648,4427896,5263360,0.841268,726216,109248
2166,alloc,2830,4430728,5267456,0.841151,727416,109312
2167,alloc,136,4430864,5267456,0.841177,727248,109344
2168,alloc,2954,4433820,5271552,0.841084,728324,109408
2169,alloc,3942,4437764,5275648,0.841179,728412,109472
2170,alloc,3471,4441236,5279744,0.841184,728972,109536
2171,alloc,2511,4443748,5283840,0.841007,730492,109600
2172,alloc,374,4444124,5283840,0.841078,730084,109632
2173,alloc,2775,4446900,5287936,0.840952,731340,109696
2174,alloc,268,4447168,5287936,0.841003,731040,109728
2175,alloc,1355,4448536,5287936,0.841261,729672,109728
2176,alloc,2105,4450644,5292032,0.841009,731596,109792
2177,alloc,2226,4452872,5296128,0.840779,733400,109856
2178,alloc,2919,4455792,5300224,0.840680,734512,109920
2179,alloc,324,4456116,5300224,0.840741,734156,109952
2180,alloc,2531,4458648,5304320,0.840569,735656,110016
2181,alloc,2690,4461340,5308416,0.840428,736996,110080
2182,alloc,2379,4463720,5312512,0.840228,738648,110144
2183,alloc,553,4464276,5312512,0.840332,738060,110176
2184,alloc,627,4464904,5312512,0.840451,737400,110208
2185,alloc,3246,4468152,5316608,0.840414,738184,110272
2186,alloc,1141,4469296,5316608,0.840629,737008,110304
2187,alloc,3046,4472344,5320704,0.840555,737992,110368
2188,alloc,1819,4474164,5324800,0.840250,740204,110432
2189,alloc,464,4474628,5324800,0.840337,739708,110464
2190,alloc,370,4475000,5324800,0.840407,739304,110496
2191,alloc,2939,4477940,5328896,0.840313,740396,110560
2192,alloc,2072,4480012,5332992,0.840056,742356,110624
2193,alloc,328,4480340,5332992,0.840118,741996,110656
2194,alloc,94,4480436,5332992,0.840136,741868,110688
2195,alloc,3455,4483892,5337088,0.840138,742444,110752
2196,alloc,1942,4485836,5341184,0.839858,744532,110816
2197,alloc,3987,4489824,5345280,0.839960,744576,110880
2198,alloc,3896,4493720,5349376,0.840046,744712,110944
2199,alloc,2039,4495760,5349376,0.840427,742640,110976
2200,alloc,3257,4499020,5353472,0.840393,743412,111040
2201,alloc,2343,4501364,5357568,0.840188,745100,111104
2202,alloc,3346,4504712,5361664,0.840171,745784,111168
2203,alloc,1166,4505880,5361664,0.840388,744584,111200
2204,alloc,3480,4509360,5365760,0.840395,745136,111264
2205,alloc,3367,4512728,5369856,0.840382,745800,111328
2206,alloc,798,4513528,5369856,0.840531,744968,111360
2207,alloc,3810,4517340,5373952,0.840599,745188,111424
2208,alloc,952,4518292,5373952,0.840776,744204,111456
2209,alloc,1940,4520232,5378048,0.840497,746296,111520
2210,alloc,1562,4521796,5378048,0.840788,744700,111552
2211,alloc,1937,4523736,5382144,0.840508,746792,111616
2212,alloc,952,4524688,5382144,0.840685,745808,111648
2213,alloc,2737,4527428,5386240,0.840554,747100,111712
2214,alloc,1754,4529184,5390336,0.840241,749376,111776
2215,alloc,2753,4531940,5394432,0.840114,750652,111840
2216,alloc,2703,4534644,5398528,0.839978,751980,111904
2217,alloc,1781,4536428,5398528,0.840308,750164,111936
2218,alloc,3396,4539824,5402624,0.840300,750800,112000
2219,alloc,2043,4541868,5406720,0.840041,752788,112064
2220,alloc,1464,4543332,5406720,0.840312,751292,112096
2221,alloc,1374,4544708,5410816,0.839930,753948,112160
2222,alloc,2800,4547508,5414912,0.839812,755180,112224
2223,alloc,114,4547624,5414912,0.839833,755032,112256
2224,alloc,3304,4550928,5419008,0.839808,755760,112320
2225,alloc,2210,4553140,5419008,0.840217,753516,112352
2226,alloc,3779,4556920,5423104,0.840279,753768,112416
2227,alloc,2006,4558928,5427200,0.840015,755792,112480
2228,alloc,3321,4562252,5431296,0.839993,756500,112544
2229,alloc,262,4562516,5431296,0.840042,756204,112576
2230,alloc,2374,4564892,5435392,0.839846,757860,112640
2231,alloc,1659,4566552,5435392,0.840151,756168,112672
2232,alloc,2185,4568740,5439488,0.839921,758012,112736
2233,alloc,301,4569044,5439488,0.839977,757676,112768
2234,alloc,2243,4571288,5443584,0.839757,759464,112832
2235,alloc,3470,4574760,5447680,0.839763,760024,112896
2236,alloc,3,4574764,5447680,0.839764,759988,112928
2237,alloc,3641,4578408,5451776,0.839801,760376,112992
2238,alloc,1953,4580364,5455872,0.839529,762452,113056
2239,alloc,197,4580564,5455872,0.839566,762220,113088
2240,alloc,1360,4581924,5455872,0.839815,760828,113120
2241,alloc,298,4582224,5455872,0.839870,760496,113152
2242,alloc,2621,4584848,5459968,0.839721,761904,113216
2243,alloc,2299,4587148,5464064,0.839512,763636,113280
2244,alloc,1313,4588464,5464064,0.839753,762288,113312
2245,alloc,722,4589188,5464064,0.839885,761532,113344
2246,alloc,1140,4590328,5464064,0.840094,760360,113376
2247,alloc,2004,4592332,5468160,0.839831,762388,113440
2248,alloc,3495,4595828,5472256,0.839842,762924,113504
2249,alloc,2657,4598488,5476352,0.839699,764296,113568
2250,alloc,2823,4601312,5480448,0.839587,765504,113632
2251,alloc,1629,4602944,5480448,0.839885,763840,113664
2252,alloc,518,4603464,5480448,0.839980,763288,113696
2253,alloc,3965,4607432,5484544,0.840076,763352,113760
2254,alloc,2100,4609532,5488640,0.839831,765284,113824
2255,alloc,997,4610532,5488640,0.840014,764252,113856
2256,alloc,2037,4612572,5492736,0.839759,766244,113920
2257,alloc,727,4613300,5492736,0.839891,765484,113952
2258,alloc,779,4614080,5492736,0.840033,764672,113984
2259,alloc,1050,4615132,5492736,0.840225,763588,114016
2260,alloc,3700,4618832,5496832,0.840272,763920,114080
2261,alloc,2451,4621284,5500928,0.840092,765500,114144
2262,alloc,830,4622116,5500928,0.840243,764636,114176
2263,alloc,823,4622940,5500928,0.840393,763780,114208
2264,alloc,2019,4624960,5505024,0.840134,765792,114272
2265,alloc,2482,4627444,5509120,0.839961,767340,114336
2266,alloc,580,4628024,5509120,0.840066,766728,114368
2267,alloc,2489,4630516,5513216,0.839894,768268,114432
2268,alloc,1085,4631604,5513216,0.840091,767148,114464
2269,alloc,2840,4634444,5517312,0.839982,768340,114528
2270,alloc,2560,4637004,5521408,0.839823,769812,114592
2271,alloc,1215,4638220,5521408,0.840043,768564,114624
2272,alloc,688,4638908,5521408,0.840168,767844,114656
2273,alloc,2596,4641504,5525504,0.840015,769280,114720
2274,alloc,1816,4643320,5529600,0.839721,771496,114784
2275,alloc,332,4643652,5529600,0.839781,771132,114816
2276,alloc,388,4644040,5529600,0.839851,770712,114848
2277,alloc,2768,4646808,5533696,0.839730,771976,114912
2278,alloc,1262,4648072,5533696,0.839958,770680,114944
2279,alloc,1121,4649196,5533696,0.840161,769524,114976
2280,alloc,2602,4651800,5537792,0.840010,770952,115040
2281,alloc,886,4652688,5537792,0.840170,770032,115072
2282,alloc,3435,4656124,5541888,0.840169,770628,115136
2283,alloc,463,4656588,5541888,0.840253,770132,115168
2284,alloc,3517,4660108,5545984,0.840267,770644,115232
2285,alloc,1799,4661908,5550080,0.839971,772876,115296
2286,alloc,52,4661960,5550080,0.839981,772792,115328
2287,alloc,48,4662008,5550080,0.839989,772712,115360
2288,alloc,1803,4663812,5550080,0.840314,770876,115392
2289,alloc,3152,4666964,5554176,0.840262,771756,115456
2290,alloc,3927,4670892,5558272,0.840350,771860,115520
2291,alloc,1353,4672248,5562368,0.839975,774536,115584
2292,alloc,614,4672864,5562368,0.840085,773888,115616
2293,alloc,3495,4676360,5566464,0.840095,774424,115680
2294,alloc,2412,4678772,5570560,0.839911,776044,115744
2295,alloc,3305,4682080,5574656,0.839887,776768,115808
2296,alloc,473,4682556,5574656,0.839972,776260,115840
2297,alloc,637,4683196,5574656,0.840087,775588,115872
2298,alloc,916,4684112,5574656,0.840251,774640,115904
2299,alloc,428,4684540,5574656,0.840328,774180,115936
2300,alloc,2336,4686876,5578752,0.840130,775876,116000
2301,alloc,1741,4688620,5582848,0.839826,778164,116064
2302,alloc,2003,4690624,5582848,0.840185,776128,116096
2303,alloc,84,4690708,5582848,0.840200,776012,116128
2304,alloc,3258,4693968,5586944,0.840167,776784,116192
2305,alloc,2235,4696204,5591040,0.839952,778580,116256
2306,alloc,2238,4698444,5595136,0.839737,780372,116320
2307,alloc,1796,4700240,5595136,0.840058,778576,116320
2308,alloc,2673,4702916,5599232,0.839922,779932,116384
2309,alloc,2476,4705392,5603328,0.839750,781488,116448
2310,alloc,3018,4708412,5607424,0.839675,782500,116512
2311,alloc,2083,4710496,5611520,0.839433,784448,116576
2312,alloc,3138,4713636,5615616,0.839380,785340,116640
2313,alloc,2822,4716460,5619712,0.839271,786548,116704
2314,alloc,1398,4717860,5619712,0.839520,785116,116736
2315,alloc,2785,4720648,5623808,0.839404,786360,116800
2316,alloc,2107,4722756,5627904,0.839168,788284,116864
2317,alloc,2223,4724980,5632000,0.838952,790092,116928
2318,alloc,2692,4727672,5636096,0.838820,791432,116992
2319,alloc,3203,4730876,5640192,0.838779,792260,117056
2320,alloc,3908,4734784,5644288,0.838863,792384,117120
2321,alloc,2163,4736948,5648384,0.838638,794252,117184
2322,alloc,3094,4740044,5652480,0.838578,795188,117248
2323,alloc,606,4740652,5652480,0.838685,794548,117280
2324,alloc,1409,4742064,5652480,0.838935,793104,117312
2325,alloc,1911,4743976,5656576,0.838666,795224,117376
2326,alloc,784,4744760,5656576,0.838804,794408,117408
2327,alloc,1045,4745808,5656576,0.838990,793328,117440
2328,alloc,2400,4748208,5660672,0.838806,794960,117504
2329,alloc,2932,4751140,5664768,0.838717,796060,117568
2330,alloc,793,4751936,5664768,0.838858,795232,117600
2331,alloc,1224,4753160,5664768,0.839074,793976,117632
2332,alloc,3587,4756748,5668864,0.839101,794420,117696
2333,alloc,1530,4758280,5668864,0.839371,792856,117728
2334,alloc,240,4758520,5668864,0.839413,792584,117760
2335,alloc,2926,4761448,5672960,0.839323,793688,117824
2336,alloc,3769,4765220,5677056,0.839382,793948,117888
2337,alloc,2462,4767684,5681152,0.839211,795516,117952
2338,alloc,3742,4771428,5685248,0.839265,795804,118016
2339,alloc,3306,4774736,5689344,0.839242,796528,118080
2340,alloc,2979,4777716,5693440,0.839162,797580,118144
2341,alloc,2107,4779824,5697536,0.838928,799504,118208
2342,alloc,3169,4782996,5701632,0.838882,800364,118272
2343,alloc,72,4783068,5701632,0.838895,800260,118304
2344,alloc,3837,4786908,5705728,0.838965,800452,118368
2345,alloc,2579,4789488,5709824,0.838815,801904,118432
2346,alloc,3834,4793324,5713920,0.838885,802100,118496
2347,alloc,441,4793768,5713920,0.838963,801624,118528
2348,alloc,3545,4797316,5718016,0.838983,802108,118592
2349,alloc,260,4797576,5718016,0.839028,801816,118624
2350,alloc,3793,4801372,5722112,0.839091,802052,118688
2351,alloc,2383,4803756,5726208,0.838907,803700,118752
2352,alloc,1229,4804988,5726208,0.839122,802436,118784
2353,alloc,1832,4806820,5730304,0.838842,804636,118848
2354,alloc,1535,4808356,5730304,0.839110,803068,118880
2355,alloc,368,4808724,5730304,0.839174,802668,118912
2356,alloc,487,4809212,5730304,0.839259,802148,118944
2357,alloc,550,4809764,5730304,0.839356,801564,118976
2358,alloc,3601,4813368,5734400,0.839385,801992,119040
2359,alloc,3449,4816820,5738496,0.839387,802572,119104
2360,alloc,1411,4818232,5742592,0.839034,805192,119168
2361,alloc,3443,4821676,5746688,0.839036,805780,119232
2362,alloc,3931,4825608,5750784,0.839122,805880,119296
2363,alloc,3483,4829092,5754880,0.839130,806428,119360
2364,alloc,659,4829752,5754880,0.839245,805736,119392
2365,alloc,2204,4831956,5758976,0.839030,807564,119456
2366,alloc,2534,4834492,5763072,0.838874,809060,119520
2367,alloc,1253,4835748,5763072,0.839092,807772,119552
2368,alloc,3874,4839624,5767168,0.839168,807928,119616
2369,alloc,996,4840620,5767168,0.839341,806900,119648
2370,alloc,1015,4841636,5767168,0.839517,805852,119680
2371,alloc,3284,4844920,5771264,0.839490,806600,119744
2372,alloc,2421,4847344,5775360,0.839315,808208,119808
2373,alloc,794,4848140,5775360,0.839452,807380,119840
2374,alloc,3198,4851340,5779456,0.839411,808212,119904
2375,alloc,288,4851628,5779456,0.839461,807892,119936
2376,alloc,473,4852104,5779456,0.839543,807384,119968
2377,alloc,3957,4856064,5783552,0.839633,807456,120032
2378,alloc,2361,4858428,5787648,0.839448,809124,120096
2379,alloc,3449,4861880,5791744,0.839450,809704,120160
2380,alloc,412,4862292,5791744,0.839521,809260,120192
2381,alloc,834,4863128,5791744,0.839666,808392,120224
2382,alloc,3909,4867040,5795840,0.839747,808512,120288
